Year,Team,Wiki,Region,Country,Track,Kind
2012,TMU-Tokyo,http://2012.igem.org/Team:TMU-Tokyo,Asia,Japan,Environment,Collegiate
2012,Tokyo-NoKoGen,http://2012.igem.org/Team:Tokyo-NoKoGen,Asia,Japan,New Application,Collegiate
2012,Tokyo_Tech,http://2012.igem.org/Team:Tokyo_Tech,Asia,Japan,Information Processing,Collegiate
2012,Toronto,http://2012.igem.org/Team:Toronto,North America,Canada,Food & Energy,Collegiate
2012,Trieste,http://2012.igem.org/Team:Trieste,Europe,Italy,Food & Energy,Collegiate
2012,Tsinghua,http://2012.igem.org/Team:Tsinghua,Asia,China,Information Processing,Collegiate
2012,Tsinghua-A,http://2012.igem.org/Team:Tsinghua-A,Asia,China,Foundational Advance,Collegiate
2012,Tsinghua-D,http://2012.igem.org/Team:Tsinghua-D,Asia,China,Foundational Advance,Collegiate
2012,TU-Delft,http://2012.igem.org/Team:TU-Delft,Europe,Netherlands,Information Processing,Collegiate
2012,TU-Eindhoven,http://2012.igem.org/Team:TU-Eindhoven,Europe,Netherlands,New Application,Collegiate
2012,Tuebingen,http://2012.igem.org/Team:Tuebingen,Europe,Germany,Environment,Collegiate
2012,TU_Darmstadt,http://2012.igem.org/Team:TU_Darmstadt,Europe,Germany,Environment,Collegiate
2012,TU_Munich,http://2012.igem.org/Team:TU_Munich,Europe,Germany,Food & Energy,Collegiate
2012,Tyngsboro_MA_Tigers,http://2012.igem.org/Team:Tyngsboro_MA_Tigers,North America,United States,,High School
2012,UANLe_Mexico,http://2012.igem.org/Team:UANLe_Mexico,Latin America,Mexico,,Collegiate
2012,UANL_Mty-Mexico,http://2012.igem.org/Team:UANL_Mty-Mexico,Latin America,Mexico,Environment,Collegiate
2012,UC-Merced,http://2012.igem.org/Team:UC-Merced,North America,United States,Food & Energy,Collegiate
2012,UCLondon,http://2012.igem.org/Team:UCLondon,Europe,United Kingdom,,Collegiate
2012,UConn,http://2012.igem.org/Team:UConn,North America,United States,Health & Medicine,Collegiate
2012,UCSF,http://2012.igem.org/Team:UCSF,North America,United States,Foundational Advance,Collegiate
2012,UC_Chile,http://2012.igem.org/Team:UC_Chile,Latin America,Chile,New Application,Collegiate
2012,UC_Davis,http://2012.igem.org/Team:UC_Davis,North America,United States,Environment,Collegiate
2012,UC_Davis_E,http://2012.igem.org/Team:UC_Davis_E,North America,United States,,Collegiate
2012,UGA-Georgia,http://2012.igem.org/Team:UGA-Georgia,North America,United States,Foundational Advance,Collegiate
2012,UISGZ_MaLab_China,http://2012.igem.org/Team:UISGZ_MaLab_China,Asia,China,,High School
2012,UIUC-Illinois,http://2012.igem.org/Team:UIUC-Illinois,North America,United States,Foundational Advance,Collegiate
2012,UIUC_Illinois,http://2012.igem.org/Team:UIUC_Illinois,North America,United States,,Collegiate
2012,ULB-Brussels,http://2012.igem.org/Team:ULB-Brussels,Europe,Belgium,New Application,Collegiate
2012,UNAM_Genomics_Mexico,http://2012.igem.org/Team:UNAM_Genomics_Mexico,Latin America,Mexico,Information Processing,Collegiate
2012,UNITN-Trento,http://2012.igem.org/Team:UNITN-Trento,Europe,Italy,New Application,Collegiate
2012,University_College_London,http://2012.igem.org/Team:University_College_London,Europe,United Kingdom,Environment,Collegiate
2012,uOttawa_CA,http://2012.igem.org/Team:uOttawa_CA,North America,Canada,Foundational Advance,Collegiate
2012,Uppsala_University,http://2012.igem.org/Team:Uppsala_University,Europe,Sweden,Health & Medicine,Collegiate
2012,USC,http://2012.igem.org/Team:USC,North America,United States,New Application,Collegiate
2012,USP-UNESP-Brazil,http://2012.igem.org/Team:USP-UNESP-Brazil,Latin America,Brazil,Foundational Advance,Collegiate
2012,USTC-China,http://2012.igem.org/Team:USTC-China,Asia,China,Food & Energy,Collegiate
2012,USTC-Software,http://2012.igem.org/Team:USTC-Software,Asia,China,Software Tools,Collegiate
2012,UT-Tokyo,http://2012.igem.org/Team:UT-Tokyo,Asia,Japan,Food & Energy,Collegiate
2012,UT-Tokyo-Software,http://2012.igem.org/Team:UT-Tokyo-Software,Asia,Japan,Software Tools,Collegiate
2012,Utah_State,http://2012.igem.org/Team:Utah_State,North America,United States,Manufacturing,Collegiate
2012,UTBC-RDCongo,http://2012.igem.org/Team:UTBC-RDCongo,Europe,"Congo, The Democratic Republic Of The",Environment,Collegiate
2012,UTK-Knoxville,http://2012.igem.org/Team:UTK-Knoxville,North America,United States,New Application,Collegiate
2012,UTP-Software,http://2012.igem.org/Team:UTP-Software,Latin America,Panama,Software Tools,Collegiate
2012,UTPreneur,http://2012.igem.org/Team:UTPreneur,Latin America,Panama,,Collegiate
2012,UT_Dallas,http://2012.igem.org/Team:UT_Dallas,North America,United States,Information Processing,Collegiate
2012,Valencia,http://2012.igem.org/Team:Valencia,Europe,Spain,Food & Energy,Collegiate
2012,Valencia_Biocampus,http://2012.igem.org/Team:Valencia_Biocampus,Europe,Spain,New Application,Collegiate
2012,Virginia,http://2012.igem.org/Team:Virginia,North America,United States,Health & Medicine,Collegiate
2012,VIT_Vellore,http://2012.igem.org/Team:VIT_Vellore,Asia,India,Food & Energy,Collegiate
2012,Wageningen_UR,http://2012.igem.org/Team:Wageningen_UR,Europe,Netherlands,Health & Medicine,Collegiate
2012,WarrenCentral_WCC_IN,http://2012.igem.org/Team:WarrenCentral_WCC_IN,North America,United States,,High School
2012,Warsaw,http://2012.igem.org/Team:Warsaw,Europe,Poland,Foundational Advance,Collegiate
2012,Washington,http://2012.igem.org/Team:Washington,North America,United States,New Application,Collegiate
2012,Washington_U_St_Louis,http://2012.igem.org/Team:Washington_U_St_Louis,North America,United States,,Collegiate
2012,WashU,http://2012.igem.org/Team:WashU,North America,United States,Food & Energy,Collegiate
2012,Waterloo,http://2012.igem.org/Team:Waterloo,North America,Canada,Foundational Advance,Collegiate
2012,Waterloo-E,http://2012.igem.org/Team:Waterloo-E,North America,Canada,,Collegiate
2012,Wellesley_HCI,http://2012.igem.org/Team:Wellesley_HCI,North America,United States,Software Tools,Collegiate
2012,Westminster,http://2012.igem.org/Team:Westminster,Europe,United Kingdom,Health & Medicine,Collegiate
2012,WHU-China,http://2012.igem.org/Team:WHU-China,Asia,China,Health & Medicine,Collegiate
2012,Wisconsin-Madison,http://2012.igem.org/Team:Wisconsin-Madison,North America,United States,Food & Energy,Collegiate
2012,WLC-Milwaukee,http://2012.igem.org/Team:WLC-Milwaukee,North America,United States,Health & Medicine,Collegiate
2012,WoodlandHillsECRC_CA,http://2012.igem.org/Team:WoodlandHillsECRC_CA,North America,United States,,High School
2012,XMU-China,http://2012.igem.org/Team:XMU-China,Asia,China,New Application,Collegiate
2012,Yale,http://2012.igem.org/Team:Yale,North America,United States,Foundational Advance,Collegiate
2012,ZJU-China,http://2012.igem.org/Team:ZJU-China,Asia,China,New Application,Collegiate
2011,Alberta,http://2011.igem.org/Team:Alberta,North America,Canada,Food & Energy,Collegiate
2011,Amsterdam,http://2011.igem.org/Team:Amsterdam,Europe,Netherlands,Foundational Advance,Collegiate
2011,Arizona_State,http://2011.igem.org/Team:Arizona_State,North America,United States,New Application,Collegiate
2011,ArtScienceBangalore,http://2011.igem.org/Team:ArtScienceBangalore,Asia,India,Environment,Collegiate
2011,Baltimore,http://2011.igem.org/Team:Baltimore,North America,United States,New Application,Collegiate
2011,Bard-Annandale,http://2011.igem.org/Team:Bard-Annandale,North America,United States,Information Processing,Collegiate
2011,Berkeley,http://2011.igem.org/Team:Berkeley,North America,United States,New Application,Collegiate
2011,Bielefeld-Germany,http://2011.igem.org/Team:Bielefeld-Germany,Europe,Germany,Manufacturing,Collegiate
2011,Bilkent_UNAM_Turkey,http://2011.igem.org/Team:Bilkent_UNAM_Turkey,Europe,Turkey,Environment,Collegiate
2011,British_Columbia,http://2011.igem.org/Team:British_Columbia,North America,Canada,Manufacturing,Collegiate
2011,Brown-Stanford,http://2011.igem.org/Team:Brown-Stanford,North America,United States,New Application,Collegiate
2011,BU_Wellesley_Software,http://2011.igem.org/Team:BU_Wellesley_Software,North America,United States,Software Tools,Collegiate
2011,BYU_Provo,http://2011.igem.org/Team:BYU_Provo,North America,United States,Information Processing,Collegiate
2011,Calgary,http://2011.igem.org/Team:Calgary,North America,Canada,Environment,Collegiate
2011,Caltech,http://2011.igem.org/Team:Caltech,North America,United States,Environment,Collegiate
2011,Cambridge,http://2011.igem.org/Team:Cambridge,Europe,United Kingdom,Foundational Advance,Collegiate
2011,CBNU-Korea,http://2011.igem.org/Team:CBNU-Korea,Asia,"Korea, Republic Of",Software Tools,Collegiate
2011,Colombia,http://2011.igem.org/Team:Colombia,Latin America,Colombia,Environment,Collegiate
2011,Columbia-Cooper,http://2011.igem.org/Team:Columbia-Cooper,North America,United States,Manufacturing,Collegiate
2011,Copenhagen,http://2011.igem.org/Team:Copenhagen,Europe,Denmark,Manufacturing,Collegiate
2011,Cornell,http://2011.igem.org/Team:Cornell,North America,United States,Manufacturing,Collegiate
2011,Debrecen_Hungary,http://2011.igem.org/Team:Debrecen_Hungary,Europe,Hungary,Food & Energy,Collegiate
2011,DTU-Denmark,http://2011.igem.org/Team:DTU-Denmark,Europe,Denmark,Foundational Advance,Collegiate
2011,DTU-Denmark-2,http://2011.igem.org/Team:DTU-Denmark-2,Europe,Denmark,Foundational Advance,Collegiate
2011,Duke,http://2011.igem.org/Team:Duke,North America,United States,New Application,Collegiate
2011,Dundee,http://2011.igem.org/Team:Dundee,Europe,United Kingdom,Foundational Advance,Collegiate
2011,Edinburgh,http://2011.igem.org/Team:Edinburgh,Europe,United Kingdom,Food & Energy,Collegiate
2011,ENSPS-Strasbourg,http://2011.igem.org/Team:ENSPS-Strasbourg,Europe,France,Software Tools,Collegiate
2011,EPF-Lausanne,http://2011.igem.org/Team:EPF-Lausanne,Europe,Switzerland,Foundational Advance,Collegiate
2011,ETH_Zurich,http://2011.igem.org/Team:ETH_Zurich,Europe,Switzerland,Information Processing,Collegiate
2011,Fatih_Turkey,http://2011.igem.org/Team:Fatih_Turkey,Europe,Turkey,New Application,Collegiate
2011,Freiburg,http://2011.igem.org/Team:Freiburg,Europe,Germany,Foundational Advance,Collegiate
2011,Fudan-Shanghai,http://2011.igem.org/Team:Fudan-Shanghai,Asia,China,New Application,Collegiate
2011,Gaston_Day_School,http://2011.igem.org/Team:Gaston_Day_School,North America,United States,Environment,Collegiate
2011,GeorgiaState,http://2011.igem.org/Team:GeorgiaState,North America,United States,Manufacturing,Collegiate
2011,GeorgiaTech,http://2011.igem.org/Team:GeorgiaTech,North America,United States,New Application,Collegiate
2011,Glasgow,http://2011.igem.org/Team:Glasgow,Europe,United Kingdom,Manufacturing,Collegiate
2011,Greenfield_IN-Rihm-HS,http://2011.igem.org/Team:Greenfield_IN-Rihm-HS,North America,United States,,High School
2011,Greenfield_IN-Schini-HS,http://2011.igem.org/Team:Greenfield_IN-Schini-HS,North America,United States,,High School
2011,Grenoble,http://2011.igem.org/Team:Grenoble,Europe,France,Environment,Collegiate
2011,Grinnell,http://2011.igem.org/Team:Grinnell,North America,United States,Manufacturing,Collegiate
2011,Groningen,http://2011.igem.org/Team:Groningen,Europe,Netherlands,Information Processing,Collegiate
2011,Harvard,http://2011.igem.org/Team:Harvard,North America,United States,Foundational Advance,Collegiate
2011,HIT-Harbin,http://2011.igem.org/Team:HIT-Harbin,Asia,China,Food & Energy,Collegiate
2011,HKU-Hong_Kong,http://2011.igem.org/Team:HKU-Hong_Kong,Asia,Hong Kong,New Application,Collegiate
2011,HKUST-Hong_Kong,http://2011.igem.org/Team:HKUST-Hong_Kong,Asia,Hong Kong,New Application,Collegiate
2011,HokkaidoU_Japan,http://2011.igem.org/Team:HokkaidoU_Japan,Asia,Japan,New Application,Collegiate
2011,Hong_Kong-CUHK,http://2011.igem.org/Team:Hong_Kong-CUHK,Asia,Hong Kong,Foundational Advance,Collegiate
2011,Hunter-NYC,http://2011.igem.org/Team:Hunter-NYC,North America,United States,Environment,Collegiate
2011,HUST-China,http://2011.igem.org/Team:HUST-China,Asia,China,Software Tools,Collegiate
2011,IIT_Madras,http://2011.igem.org/Team:IIT_Madras,Asia,India,New Application,Collegiate
2011,Imperial_College_London,http://2011.igem.org/Team:Imperial_College_London,Europe,United Kingdom,Environment,Collegiate
2011,ITESM_Mexico,http://2011.igem.org/Team:ITESM_Mexico,Latin America,Mexico,Environment,Collegiate
2011,Johns_Hopkins,http://2011.igem.org/Team:Johns_Hopkins,North America,United States,Food & Energy,Collegiate
2011,KAIST-Korea,http://2011.igem.org/Team:KAIST-Korea,Asia,"Korea, Republic Of",New Application,Collegiate
2011,KAIT_Japan,http://2011.igem.org/Team:KAIT_Japan,Asia,Japan,Foundational Advance,Collegiate
2011,KIT-Kyoto,http://2011.igem.org/Team:KIT-Kyoto,Asia,Japan,Health & Medicine,Collegiate
2011,Korea_U_Seoul,http://2011.igem.org/Team:Korea_U_Seoul,Asia,"Korea, Republic Of",Food & Energy,Collegiate
2011,KULeuven,http://2011.igem.org/Team:KULeuven,Europe,Belgium,Environment,Collegiate
2011,Kyoto,http://2011.igem.org/Team:Kyoto,Asia,Japan,New Application,Collegiate
2011,Lethbridge,http://2011.igem.org/Team:Lethbridge,North America,Canada,Environment,Collegiate
2011,LMU-Munich,http://2011.igem.org/Team:LMU-Munich,Europe,Germany,Environment,Collegiate
2011,Lyon-INSA-ENS,http://2011.igem.org/Team:Lyon-INSA-ENS,Europe,France,Environment,Collegiate
2011,Macquarie_Australia,http://2011.igem.org/Team:Macquarie_Australia,Asia,Australia,New Application,Collegiate
2011,METU-Ankara,http://2011.igem.org/Team:METU-Ankara,Europe,Turkey,Environment,Collegiate
2011,METU-BIN_Ankara,http://2011.igem.org/Team:METU-BIN_Ankara,Europe,Turkey,Software Tools,Collegiate
2011,Michigan,http://2011.igem.org/Team:Michigan,North America,United States,New Application,Collegiate
2011,Minnesota,http://2011.igem.org/Team:Minnesota,North America,United States,Manufacturing,Collegiate
2011,Missouri_Miners,http://2011.igem.org/Team:Missouri_Miners,North America,United States,Health & Medicine,Collegiate
2011,MIT,http://2011.igem.org/Team:MIT,North America,United States,Health & Medicine,Collegiate
2011,NCTU_Formosa,http://2011.igem.org/Team:NCTU_Formosa,Asia,Taiwan,New Application,Collegiate
2011,Nevada,http://2011.igem.org/Team:Nevada,North America,United States,Food & Energy,Collegiate
2011,Northwestern,http://2011.igem.org/Team:Northwestern,North America,United States,Health & Medicine,Collegiate
2011,NTNU_Trondheim,http://2011.igem.org/Team:NTNU_Trondheim,Europe,Norway,New Application,Collegiate
2011,NYC_Software,http://2011.igem.org/Team:NYC_Software,North America,United States,Software Tools,Collegiate
2011,NYC_Wetware,http://2011.igem.org/Team:NYC_Wetware,North America,United States,Environment,Collegiate
2011,NYMU-Taipei,http://2011.igem.org/Team:NYMU-Taipei,Asia,Taiwan,New Application,Collegiate
2011,Osaka,http://2011.igem.org/Team:Osaka,Asia,Japan,Environment,Collegiate
2011,OUC-China,http://2011.igem.org/Team:OUC-China,Asia,China,Information Processing,Collegiate
2011,Panama,http://2011.igem.org/Team:Panama,Latin America,Panama,Environment,Collegiate
2011,Paris_Bettencourt,http://2011.igem.org/Team:Paris_Bettencourt,Europe,France,Foundational Advance,Collegiate
2011,Peking_R,http://2011.igem.org/Team:Peking_R,Asia,China,New Application,Collegiate
2011,Peking_S,http://2011.igem.org/Team:Peking_S,Asia,China,Information Processing,Collegiate
2011,Penn,http://2011.igem.org/Team:Penn,North America,United States,Foundational Advance,Collegiate
2011,Penn_State,http://2011.igem.org/Team:Penn_State,North America,United States,Environment,Collegiate
2011,Potsdam_Bioware,http://2011.igem.org/Team:Potsdam_Bioware,Europe,Germany,Health & Medicine,Collegiate
2011,Queens_Canada,http://2011.igem.org/Team:Queens_Canada,North America,Canada,Environment,Collegiate
2011,Rutgers,http://2011.igem.org/Team:Rutgers,North America,United States,Information Processing,Collegiate
2011,Sevilla,http://2011.igem.org/Team:Sevilla,Europe,Spain,Foundational Advance,Collegiate
2011,SJTU-BioX-Shanghai,http://2011.igem.org/Team:SJTU-BioX-Shanghai,Asia,China,New Application,Collegiate
2011,SouthBend-Mishawaka-HS,http://2011.igem.org/Team:SouthBend-Mishawaka-HS,North America,United States,,High School
2011,SouthBend-Mishawaka-HS-2,http://2011.igem.org/Team:SouthBend-Mishawaka-HS-2,North America,United States,,High School
2011,St_Andrews,http://2011.igem.org/Team:St_Andrews,Europe,United Kingdom,Health & Medicine,Collegiate
2011,SYSU-China,http://2011.igem.org/Team:SYSU-China,Asia,China,Environment,Collegiate
2011,Tec-Monterrey,http://2011.igem.org/Team:Tec-Monterrey,Latin America,Mexico,Food & Energy,Collegiate
2011,Tianjin,http://2011.igem.org/Team:Tianjin,Asia,China,Food & Energy,Collegiate
2011,Tokyo-NoKoGen,http://2011.igem.org/Team:Tokyo-NoKoGen,Asia,Japan,Environment,Collegiate
2011,Tokyo_Metropolitan,http://2011.igem.org/Team:Tokyo_Metropolitan,Asia,Japan,Health & Medicine,Collegiate
2011,Tokyo_Tech,http://2011.igem.org/Team:Tokyo_Tech,Asia,Japan,New Application,Collegiate
2011,Toronto,http://2011.igem.org/Team:Toronto,North America,Canada,New Application,Collegiate
2011,Tsinghua,http://2011.igem.org/Team:Tsinghua,Asia,China,Information Processing,Collegiate
2011,Tsinghua-A,http://2011.igem.org/Team:Tsinghua-A,Asia,China,Foundational Advance,Collegiate
2011,TU-Delft,http://2011.igem.org/Team:TU-Delft,Europe,Netherlands,New Application,Collegiate
2011,TU_Munich,http://2011.igem.org/Team:TU_Munich,Europe,Germany,Manufacturing,Collegiate
2011,TzuChiU_Formosa,http://2011.igem.org/Team:TzuChiU_Formosa,Asia,Taiwan,Manufacturing,Collegiate
2011,UANL_Mty-Mexico,http://2011.igem.org/Team:UANL_Mty-Mexico,Latin America,Mexico,Information Processing,Collegiate
2011,UCL_London,http://2011.igem.org/Team:UCL_London,Europe,United Kingdom,Manufacturing,Collegiate
2011,UCSF,http://2011.igem.org/Team:UCSF,North America,United States,Health & Medicine,Collegiate
2011,UC_Davis,http://2011.igem.org/Team:UC_Davis,North America,United States,Foundational Advance,Collegiate
2011,UEA-JIC_Norwich,http://2011.igem.org/Team:UEA-JIC_Norwich,Europe,United Kingdom,New Application,Collegiate
2011,UIUC-Illinois,http://2011.igem.org/Team:UIUC-Illinois,North America,United States,New Application,Collegiate
2011,ULB-Brussels,http://2011.igem.org/Team:ULB-Brussels,Europe,Belgium,Foundational Advance,Collegiate
2011,UNAM-Genomics_Mexico,http://2011.igem.org/Team:UNAM-Genomics_Mexico,Latin America,Mexico,Food & Energy,Collegiate
2011,UNICAMP-EMSE_Brazil,http://2011.igem.org/Team:UNICAMP-EMSE_Brazil,Latin America,Brazil,Health & Medicine,Collegiate
2011,UNIPV-Pavia,http://2011.igem.org/Team:UNIPV-Pavia,Europe,Italy,Information Processing,Collegiate
2011,UNIST_Korea,http://2011.igem.org/Team:UNIST_Korea,Asia,"Korea, Republic Of",Environment,Collegiate
2011,UNITS_Trieste,http://2011.igem.org/Team:UNITS_Trieste,Europe,Italy,New Application,Collegiate
2011,uOttawa,http://2011.igem.org/Team:uOttawa,North America,Canada,Foundational Advance,Collegiate
2011,UPO-Sevilla,http://2011.igem.org/Team:UPO-Sevilla,Europe,Spain,New Application,Collegiate
2011,Uppsala-Sweden,http://2011.igem.org/Team:Uppsala-Sweden,Europe,Sweden,New Application,Collegiate
2011,UQ-Australia,http://2011.igem.org/Team:UQ-Australia,Asia,Australia,Foundational Advance,Collegiate
2011,USC,http://2011.igem.org/Team:USC,North America,United States,Foundational Advance,Collegiate
2011,UST-Beijing,http://2011.igem.org/Team:UST-Beijing,Asia,China,Food & Energy,Collegiate
2011,USTC-China,http://2011.igem.org/Team:USTC-China,Asia,China,Foundational Advance,Collegiate
2011,USTC-Software,http://2011.igem.org/Team:USTC-Software,Asia,China,Software Tools,Collegiate
2011,UT-Tokyo,http://2011.igem.org/Team:UT-Tokyo,Asia,Japan,Manufacturing,Collegiate
2011,Utah_State,http://2011.igem.org/Team:Utah_State,North America,United States,Manufacturing,Collegiate
2011,UTP-Panama,http://2011.igem.org/Team:UTP-Panama,Latin America,Panama,Food & Energy,Collegiate
2011,UT_Dallas,http://2011.igem.org/Team:UT_Dallas,North America,United States,Health & Medicine,Collegiate
2011,Valencia,http://2011.igem.org/Team:Valencia,Europe,Spain,Environment,Collegiate
2011,VCU,http://2011.igem.org/Team:VCU,North America,United States,Foundational Advance,Collegiate
2011,Virginia,http://2011.igem.org/Team:Virginia,North America,United States,Health & Medicine,Collegiate
2011,Virginia_Tech,http://2011.igem.org/Team:Virginia_Tech,North America,United States,Foundational Advance,Collegiate
2011,VIT_Vellore,http://2011.igem.org/Team:VIT_Vellore,Asia,India,Health & Medicine,Collegiate
2011,Wageningen_UR,http://2011.igem.org/Team:Wageningen_UR,Europe,Netherlands,Foundational Advance,Collegiate
2011,WarrenCIndpls_IN-HS,http://2011.igem.org/Team:WarrenCIndpls_IN-HS,North America,United States,,High School
2011,Warsaw,http://2011.igem.org/Team:Warsaw,Europe,Poland,Foundational Advance,Collegiate
2011,Washington,http://2011.igem.org/Team:Washington,North America,United States,Food & Energy,Collegiate
2011,WashU,http://2011.igem.org/Team:WashU,North America,United States,Food & Energy,Collegiate
2011,Waterloo,http://2011.igem.org/Team:Waterloo,North America,Canada,Foundational Advance,Collegiate
2011,West_Point,http://2011.igem.org/Team:West_Point,North America,United States,Health & Medicine,Collegiate
2011,WHU-China,http://2011.igem.org/Team:WHU-China,Asia,China,Foundational Advance,Collegiate
2011,Wisconsin-Madison,http://2011.igem.org/Team:Wisconsin-Madison,North America,United States,Environment,Collegiate
2011,WITS-CSIR_SA,http://2011.igem.org/Team:WITS-CSIR_SA,Europe,South Africa,New Application,Collegiate
2011,XMU-China,http://2011.igem.org/Team:XMU-China,Asia,China,Manufacturing,Collegiate
2011,Yale,http://2011.igem.org/Team:Yale,North America,United States,Food & Energy,Collegiate
2011,ZJU-China,http://2011.igem.org/Team:ZJU-China,Asia,China,New Application,Collegiate
2010,Aberdeen_Scotland,http://2010.igem.org/Team:Aberdeen_Scotland,Europe,United Kingdom,New Application,Collegiate
2010,Alberta,http://2010.igem.org/Team:Alberta,North America,Canada,Foundational Advance,Collegiate
2010,ArtScienceBangalore,http://2010.igem.org/Team:ArtScienceBangalore,Asia,United States,New Application,Collegiate
2010,Baltimore_US,http://2010.igem.org/Team:Baltimore_US,North America,United States,Manufacturing,Collegiate
2010,BCCS-Bristol,http://2010.igem.org/Team:BCCS-Bristol,Europe,United Kingdom,Food & Energy,Collegiate
2010,Berkeley,http://2010.igem.org/Team:Berkeley,North America,United States,New Application,Collegiate
2010,Bielefeld-Germany,http://2010.igem.org/Team:Bielefeld-Germany,Europe,Germany,Food & Energy,Collegiate
2010,BIOTEC_Dresden,http://2010.igem.org/Team:BIOTEC_Dresden,Europe,Germany,Health & Medicine,Collegiate
2010,British_Columbia,http://2010.igem.org/Team:British_Columbia,North America,Canada,Foundational Advance,Collegiate
2010,Brown,http://2010.igem.org/Team:Brown,North America,United States,Manufacturing,Collegiate
2010,Calgary,http://2010.igem.org/Team:Calgary,North America,Canada,Foundational Advance,Collegiate
2010,Caltech,http://2010.igem.org/Team:Caltech,North America,United States,Manufacturing,Collegiate
2010,Cambridge,http://2010.igem.org/Team:Cambridge,Europe,United Kingdom,New Application,Collegiate
2010,CBNU-Korea,http://2010.igem.org/Team:CBNU-Korea,Asia,"Korea, Republic Of",Foundational Advance,Collegiate
2010,Chiba,http://2010.igem.org/Team:Chiba,Asia,Japan,New Application,Collegiate
2010,Cornell,http://2010.igem.org/Team:Cornell,North America,United States,Health & Medicine,Collegiate
2010,Davidson-MissouriW,http://2010.igem.org/Team:Davidson-MissouriW,North America,United States,Foundational Advance,Collegiate
2010,Debrecen-Hungary,http://2010.igem.org/Team:Debrecen-Hungary,Europe,Hungary,Food & Energy,Collegiate
2010,DTU-Denmark,http://2010.igem.org/Team:DTU-Denmark,Europe,Denmark,Foundational Advance,Collegiate
2010,Duke,http://2010.igem.org/Team:Duke,North America,United States,Foundational Advance,Collegiate
2010,Edinburgh,http://2010.igem.org/Team:Edinburgh,Europe,United Kingdom,Foundational Advance,Collegiate
2010,EPF_Lausanne,http://2010.igem.org/Team:EPF_Lausanne,Europe,Switzerland,Health & Medicine,Collegiate
2010,ESBS-Strasbourg,http://2010.igem.org/Team:ESBS-Strasbourg,Europe,France,Foundational Advance,Collegiate
2010,ETHZ_Basel,http://2010.igem.org/Team:ETHZ_Basel,Europe,Switzerland,Information Processing,Collegiate
2010,Freiburg_Bioware,http://2010.igem.org/Team:Freiburg_Bioware,Europe,Germany,Health & Medicine,Collegiate
2010,Freiburg_Software,http://2010.igem.org/Team:Freiburg_Software,Europe,Germany,Software Tools,Collegiate
2010,Gaston_Day_School,http://2010.igem.org/Team:Gaston_Day_School,North America,United States,Environment,Collegiate
2010,GeorgiaTech,http://2010.igem.org/Team:GeorgiaTech,North America,United States,Manufacturing,Collegiate
2010,Georgia_State,http://2010.igem.org/Team:Georgia_State,North America,United States,Foundational Advance,Collegiate
2010,Groningen,http://2010.igem.org/Team:Groningen,Europe,Netherlands,New Application,Collegiate
2010,Harvard,http://2010.igem.org/Team:Harvard,North America,United States,Food & Energy,Collegiate
2010,Heidelberg,http://2010.igem.org/Team:Heidelberg,Europe,Germany,Health & Medicine,Collegiate
2010,HKU-Hong_Kong,http://2010.igem.org/Team:HKU-Hong_Kong,Asia,Hong Kong,Manufacturing,Collegiate
2010,HKUST,http://2010.igem.org/Team:HKUST,Asia,Hong Kong,Health & Medicine,Collegiate
2010,HokkaidoU_Japan,http://2010.igem.org/Team:HokkaidoU_Japan,Asia,Japan,Health & Medicine,Collegiate
2010,Hong_Kong-CUHK,http://2010.igem.org/Team:Hong_Kong-CUHK,Asia,Hong Kong,New Application,Collegiate
2010,IIT_Delhi_1,http://2010.igem.org/Team:IIT_Delhi_1,Asia,India,New Application,Collegiate
2010,IIT_Madras,http://2010.igem.org/Team:IIT_Madras,Asia,India,Food & Energy,Collegiate
2010,Imperial_College_London,http://2010.igem.org/Team:Imperial_College_London,Europe,United Kingdom,Health & Medicine,Collegiate
2010,INSA-Lyon,http://2010.igem.org/Team:INSA-Lyon,Europe,France,Manufacturing,Collegiate
2010,IvyTech-South_Bend,http://2010.igem.org/Team:IvyTech-South_Bend,North America,United States,Environment,Collegiate
2010,Johns_Hopkins,http://2010.igem.org/Team:Johns_Hopkins,North America,United States,New Application,Collegiate
2010,KAIST-Korea,http://2010.igem.org/Team:KAIST-Korea,Asia,"Korea, Republic Of",Health & Medicine,Collegiate
2010,KIT-Kyoto,http://2010.igem.org/Team:KIT-Kyoto,Asia,Japan,New Application,Collegiate
2010,Korea_U_Seoul,http://2010.igem.org/Team:Korea_U_Seoul,Asia,"Korea, Republic Of",Environment,Collegiate
2010,Kyoto,http://2010.igem.org/Team:Kyoto,Asia,Japan,Foundational Advance,Collegiate
2010,Lethbridge,http://2010.igem.org/Team:Lethbridge,North America,Canada,Environment,Collegiate
2010,LMU-Munich,http://2010.igem.org/Team:LMU-Munich,Europe,Germany,Foundational Advance,Collegiate
2010,Macquarie_Australia,http://2010.igem.org/Team:Macquarie_Australia,Asia,Australia,New Application,Collegiate
2010,METU_Turkey,http://2010.igem.org/Team:METU_Turkey,Europe,Turkey,New Application,Collegiate
2010,METU_Turkey_Software,http://2010.igem.org/Team:METU_Turkey_Software,Europe,Turkey,Software Tools,Collegiate
2010,Mexico-UNAM-CINVESTAV,http://2010.igem.org/Team:Mexico-UNAM-CINVESTAV,Latin America,Mexico,Food & Energy,Collegiate
2010,Michigan,http://2010.igem.org/Team:Michigan,North America,United States,Environment,Collegiate
