time,k_ts,k_tl,k_mat,k_cat,k_s,kc_s,k_l,k_tlr,k_m,deg_mrna,deg_tlr 
1504.0,0.4128267765045166,0.39895305037498474,0.3923965394496918,0.4674545228481293,0.19622570276260376,0.007204696070402861,0.23804499208927155,4.1942635107261594e-06,0.329445481300354,0.0013343780301511288,0.022138703614473343
1505.0,0.41276875138282776,0.3988706171512604,0.3924226462841034,0.46723002195358276,0.19597133994102478,0.007211074698716402,0.23788383603096008,4.196223926555831e-06,0.3293604850769043,0.0013337155105546117,0.022140469402074814
1506.0,0.4127099812030792,0.39878836274147034,0.39244815707206726,0.4670044183731079,0.19571705162525177,0.007217435631901026,0.23772253096103668,4.198168880975572e-06,0.3292752206325531,0.0013330511283129454,0.022142184898257256
1507.0,0.412650465965271,0.3987062871456146,0.39247310161590576,0.4667776823043823,0.19546283781528473,0.007223779335618019,0.23756106197834015,4.200097919238033e-06,0.329189658164978,0.0013323849998414516,0.022143853828310966
1508.0,0.41259023547172546,0.39862439036369324,0.3924974203109741,0.4665498435497284,0.19520871341228485,0.0072301048785448074,0.23739945888519287,4.202011041343212e-06,0.32910385727882385,0.0013317168923094869,0.022145474329590797
1509.0,0.41252925992012024,0.3985426723957062,0.3925211429595947,0.4663209021091461,0.19495466351509094,0.007236412260681391,0.23723769187927246,4.203908702038461e-06,0.3290177881717682,0.0013310471549630165,0.02214704640209675
1510.0,0.4124675691127777,0.39846113324165344,0.39254429936408997,0.4660908281803131,0.1947007030248642,0.007242701947689056,0.2370757758617401,4.205789991829079e-06,0.32893142104148865,0.001330375554971397,0.02214857190847397
1511.0,0.4124051332473755,0.39837977290153503,0.39256682991981506,0.46585968136787415,0.1944468468427658,0.007248973473906517,0.23691369593143463,4.207655820209766e-06,0.32884481549263,0.001329702092334628,0.02215004898607731
1512.0,0.41234198212623596,0.39829862117767334,0.3925887942314148,0.46562743186950684,0.1941930651664734,0.00725522730499506,0.2367514669895172,4.209505732433172e-06,0.3287579417228699,0.0013290268834680319,0.022151479497551918
1513.0,0.41227811574935913,0.3982176184654236,0.3926101624965668,0.4653940796852112,0.19393938779830933,0.007261462509632111,0.23658908903598785,4.211340183246648e-06,0.32867076992988586,0.0013283499283716083,0.022152861580252647
1514.0,0.412213534116745,0.39813679456710815,0.392630934715271,0.46515965461730957,0.19368579983711243,0.007267679553478956,0.23642654716968536,4.213158717902843e-06,0.32858335971832275,0.0013276712270453572,0.022154197096824646
1515.0,0.41214820742607117,0.39805614948272705,0.39265114068984985,0.4649241268634796,0.19343231618404388,0.007273878436535597,0.23626384139060974,4.214961336401757e-06,0.32849565148353577,0.0013269907794892788,0.022155486047267914
1516.0,0.4120821952819824,0.39797571301460266,0.39267075061798096,0.4646875262260437,0.1931789368391037,0.0072800591588020325,0.23610098659992218,4.216748493490741e-06,0.3284076750278473,0.0013263084692880511,0.0221567302942276
1517.0,0.412015438079834,0.3978954255580902,0.3926897943019867,0.46444982290267944,0.19292566180229187,0.007286221254616976,0.2359379529953003,4.2185197344224434e-06,0.3283194303512573,0.0013256245292723179,0.022157926112413406
1518.0,0.41194799542427063,0.3978153169155121,0.3927082419395447,0.4642110764980316,0.1926725059747696,0.007292364723980427,0.23577478528022766,4.220275513944216e-06,0.32823094725608826,0.0013249388430267572,0.022159075364470482
1519.0,0.4118798077106476,0.3977354168891907,0.3927261233329773,0.46397122740745544,0.19241945445537567,0.007298490032553673,0.2356114387512207,4.222015377308708e-06,0.3281421661376953,0.0013242514105513692,0.022160179913043976
1520.0,0.4118109345436096,0.3976556658744812,0.39274340867996216,0.4637303352355957,0.1921665072441101,0.007304596249014139,0.2354479283094406,4.223739324515918e-06,0.3280530869960785,0.0013235622318461537,0.022161239758133888
1521.0,0.41174134612083435,0.39757612347602844,0.39276012778282166,0.46348837018013,0.1919136792421341,0.0073106843046844006,0.23528426885604858,4.22544826506055e-06,0.32796376943588257,0.0013228713069111109,0.02216225117444992
1522.0,0.41167107224464417,0.3974967300891876,0.3927762806415558,0.46324533224105835,0.19166098535060883,0.007316753268241882,0.23512043058872223,4.227140834700549e-06,0.32787418365478516,0.0013221787521615624,0.02216321974992752
1523.0,0.4116000831127167,0.3974175453186035,0.39279183745384216,0.4630012512207031,0.19140839576721191,0.007322803605347872,0.23495642840862274,4.228818397677969e-06,0.32778429985046387,0.0013214844511821866,0.02216414175927639
1524.0,0.4115283787250519,0.39733850955963135,0.3928068280220032,0.46275609731674194,0.19115594029426575,0.007328834850341082,0.23479227721691132,4.230480044498108e-06,0.3276941776275635,0.0013207885203883052,0.022165020927786827
1525.0,0.41145598888397217,0.3972596824169159,0.3928212523460388,0.4625099003314972,0.19090360403060913,0.007334847003221512,0.23462794721126556,4.232126229908317e-06,0.3276037573814392,0.0013200909597799182,0.022165853530168533
1526.0,0.41138291358947754,0.3971810042858124,0.3928351402282715,0.46226266026496887,0.19065140187740326,0.00734084052965045,0.23446343839168549,4.233756499161245e-06,0.32751306891441345,0.0013193916529417038,0.022166641429066658
1527.0,0.411309152841568,0.3971025347709656,0.3928484320640564,0.462014377117157,0.19039933383464813,0.007346814498305321,0.23429878056049347,4.235371761751594e-06,0.3274221122264862,0.001318690599873662,0.02216738648712635
1528.0,0.41123467683792114,0.3970242142677307,0.39286115765571594,0.4617650508880615,0.19014739990234375,0.007352769840508699,0.23413394391536713,4.236971108184662e-06,0.32733088731765747,0.0013179880334064364,0.022168084979057312
1529.0,0.4111595153808594,0.39694610238075256,0.3928733170032501,0.4615147113800049,0.18989558517932892,0.007358705624938011,0.23396892845630646,4.238554993207799e-06,0.32723939418792725,0.0013172837207093835,0.02216874249279499
1530.0,0.4110836684703827,0.39686813950538635,0.39288491010665894,0.4612632989883423,0.18964393436908722,0.007364622317254543,0.23380376398563385,4.240123416821007e-06,0.32714760303497314,0.0013165778946131468,0.022169355303049088
1531.0,0.4110071361064911,0.39679035544395447,0.3928959369659424,0.4610108733177185,0.18939240276813507,0.007370519917458296,0.23363840579986572,4.241675924276933e-06,0.32705557346343994,0.0013158703222870827,0.022169923409819603
1532.0,0.4109298884868622,0.3967127799987793,0.39290642738342285,0.46075743436813354,0.18914103507995605,0.007376397959887981,0.23347288370132446,4.24321342507028e-06,0.32696324586868286,0.0013151612365618348,0.022170450538396835
1533.0,0.41085198521614075,0.39663535356521606,0.39291635155677795,0.4605029821395874,0.18888980150222778,0.0073822564445436,0.23330718278884888,4.244735464453697e-06,0.3268706500530243,0.0013144505210220814,0.022170932963490486
1534.0,0.4107734262943268,0.39655810594558716,0.3929257094860077,0.4602474868297577,0.18863871693611145,0.007388095371425152,0.23314131796360016,4.246242042427184e-06,0.32677778601646423,0.0013137381756678224,0.022171372547745705
1535.0,0.4106941521167755,0.39648106694221497,0.39293453097343445,0.4599909782409668,0.18838779628276825,0.007393914740532637,0.23297527432441711,4.247733158990741e-06,0.3266846239566803,0.0013130242004990578,0.02217177115380764
1536.0,0.4106142222881317,0.3964041769504547,0.39294278621673584,0.4597334861755371,0.188137024641037,0.0073997145518660545,0.23280905187129974,4.249208814144367e-06,0.32659122347831726,0.0013123087119311094,0.022172125056385994
1537.0,0.410533607006073,0.3963274657726288,0.39295047521591187,0.45947495102882385,0.18788640201091766,0.0074054948054254055,0.23264265060424805,4.250669462635415e-06,0.32649752497673035,0.0013115915935486555,0.022172439843416214
1538.0,0.41045233607292175,0.3962509334087372,0.3929576277732849,0.4592154324054718,0.18763592839241028,0.007411255035549402,0.23247607052326202,4.252114194969181e-06,0.32640355825424194,0.001310872845351696,0.022172709926962852
1539.0,0.4103703796863556,0.3961745500564575,0.392964243888855,0.45895490050315857,0.18738563358783722,0.007416995707899332,0.23230931162834167,4.253543920640368e-06,0.32630932331085205,0.0013101527001708746,0.022172940894961357
1540.0,0.4102877676486969,0.39609837532043457,0.3929702937602997,0.45869338512420654,0.1871355026960373,0.00742271589115262,0.2321423888206482,4.254958639648976e-06,0.3262147903442383,0.0013094309251755476,0.02217312902212143
1541.0,0.4102044999599457,0.39602237939834595,0.392975777387619,0.4584308862686157,0.1868855208158493,0.007428416982293129,0.2319752722978592,4.2563574425003026e-06,0.3261200189590454,0.0013087076367810369,0.02217327617108822
1542.0,0.41012054681777954,0.39594653248786926,0.39298075437545776,0.4581673741340637,0.18663571774959564,0.007434097584336996,0.23180796205997467,4.257741693436401e-06,0.32602494955062866,0.0013079827185720205,0.022173380479216576
1543.0,0.4100359380245209,0.3958708643913269,0.39298516511917114,0.4579029083251953,0.1863860785961151,0.007439758162945509,0.23164048790931702,4.259110482962569e-06,0.3259296119213104,0.0013072564033791423,0.0221734456717968
1544.0,0.4099506735801697,0.39579537510871887,0.39298903942108154,0.4576374292373657,0.1861366182565689,0.007445398718118668,0.23147282004356384,4.260463811078807e-06,0.3258339762687683,0.0013065284583717585,0.022173471748828888
1545.0,0.40986475348472595,0.39572006464004517,0.39299237728118896,0.4573709964752197,0.18588733673095703,0.007451018784195185,0.23130497336387634,4.261802132532466e-06,0.3257381021976471,0.0013057991163805127,0.022173454985022545
