time,k_ts,k_tl,k_mat,k_cat,k_s,kc_s,k_l,k_tlr,k_m,deg_mrna,deg_tlr 
1867.0,0.12496507912874222,0.2004857063293457,0.12914599478244781,0.1104523316025734,0.06688989698886871,0.0057381861843168736,0.08947723358869553,1.9303220142319333e-06,0.10895296931266785,0.0006262970855459571,0.011346206068992615
1868.0,0.11549428850412369,0.20529446005821228,0.12849584221839905,0.11448562890291214,0.07618164271116257,0.004839959088712931,0.09287651628255844,1.8307953268958954e-06,0.10637576133012772,0.0006278836517594755,0.011177808046340942
1869.0,0.10421410948038101,0.1995040476322174,0.13720747828483582,0.12484074383974075,0.06456268578767776,0.004719978664070368,0.10825690627098083,1.8252079598823912e-06,0.10734148323535919,0.0005568652413785458,0.011305433697998524
1870.0,0.1367800086736679,0.1850397139787674,0.12447193264961243,0.12917901575565338,0.07285098731517792,0.004725618753582239,0.09820334613323212,1.8628937823450542e-06,0.11276120692491531,0.0005278707249090075,0.00968194380402565
1871.0,0.12760034203529358,0.2019530087709427,0.11213596165180206,0.1278982162475586,0.06289353221654892,0.00471118837594986,0.10291600972414017,2.1443586319946917e-06,0.12844406068325043,0.0005808413843624294,0.010273030959069729
1872.0,0.11839117854833603,0.18678084015846252,0.12129052728414536,0.11947721987962723,0.0682232603430748,0.005379644222557545,0.08480623364448547,1.7926802229339955e-06,0.10596894472837448,0.0006283314432948828,0.011525941081345081
1873.0,0.12238861620426178,0.17851276695728302,0.14425033330917358,0.123336561024189,0.0765485167503357,0.005303540732711554,0.0961550697684288,1.8187599835073343e-06,0.11811388283967972,0.0006661307415924966,0.00905636977404356
1874.0,0.13368862867355347,0.17706139385700226,0.13494247198104858,0.12182142585515976,0.06551975756883621,0.004913331940770149,0.08329267799854279,2.0243096514604986e-06,0.13156847655773163,0.0006050917436368763,0.011353482492268085
1875.0,0.12444800138473511,0.17912358045578003,0.12380587309598923,0.12326991558074951,0.06401364505290985,0.005199085921049118,0.09268589317798615,2.1608004772133427e-06,0.12602448463439941,0.0005503203719854355,0.010904327966272831
1876.0,0.12011443823575974,0.19116948544979095,0.13111157715320587,0.11867062002420425,0.07527728378772736,0.004779927898198366,0.09655813127756119,1.743043753776874e-06,0.12803049385547638,0.0005730621633119881,0.011976770125329494
1877.0,0.11580152809619904,0.171064555644989,0.13310444355010986,0.12895724177360535,0.07181007415056229,0.0048002200201153755,0.09782771021127701,1.8547303852756158e-06,0.11749081313610077,0.0006220199284143746,0.011144223622977734
1878.0,0.12077389657497406,0.16930894553661346,0.12365115433931351,0.11565734446048737,0.07757194340229034,0.004633396863937378,0.09526626020669937,2.2179583538672887e-06,0.1278671771287918,0.0006238309433683753,0.01112899649888277
1879.0,0.12653784453868866,0.17646503448486328,0.12153381109237671,0.10610584169626236,0.07596620172262192,0.005019383039325476,0.0988575890660286,1.9902420262951637e-06,0.12834857404232025,0.0006101105245761573,0.01204935647547245
1880.0,0.10512851178646088,0.18059183657169342,0.12591706216335297,0.11684051901102066,0.06997091323137283,0.004746359772980213,0.08833331614732742,2.0668614979513222e-06,0.1160435900092125,0.0005773379234597087,0.010127894580364227
1881.0,0.1337977796792984,0.1624826192855835,0.13067063689231873,0.11723078042268753,0.06826978176832199,0.005086691118776798,0.08295708894729614,2.012736331380438e-06,0.12034298479557037,0.0006038498831912875,0.01179815549403429
1882.0,0.11355867981910706,0.1897270679473877,0.1117895171046257,0.1345212310552597,0.0793570801615715,0.0049640219658613205,0.09081709384918213,2.221121576440055e-06,0.11006565392017365,0.0006240252405405045,0.012165054678916931
1883.0,0.10334296524524689,0.18137763440608978,0.13867631554603577,0.12798833847045898,0.07135730236768723,0.005184257868677378,0.09549310058355331,2.189002771046944e-06,0.12409668415784836,0.0006052380776964128,0.010181788355112076
1884.0,0.1331750601530075,0.1913674771785736,0.12726300954818726,0.1297871619462967,0.07060334831476212,0.004505904391407967,0.08917683362960815,2.145548933185637e-06,0.12170407921075821,0.0006665748078376055,0.010838615708053112
1885.0,0.12065514922142029,0.17581039667129517,0.12447617948055267,0.11355043947696686,0.07848703861236572,0.005092732608318329,0.11270692944526672,1.773273311300727e-06,0.11769938468933105,0.0005322012002579868,0.01095753163099289
1886.0,0.13195905089378357,0.17879275977611542,0.13189437985420227,0.11663658171892166,0.06424178183078766,0.005154605023562908,0.09274673461914062,1.5828945834073238e-06,0.12287965416908264,0.0005867297295480967,0.010819830931723118
1887.0,0.12638027966022491,0.19525782763957977,0.11412608623504639,0.11720144748687744,0.07214672118425369,0.004744936246424913,0.09253913909196854,1.9666788375616306e-06,0.12237904965877533,0.0006622933433391154,0.012078136205673218
1888.0,0.12531331181526184,0.1841239184141159,0.12655390799045563,0.12265016883611679,0.07614113390445709,0.004999211989343166,0.09435669332742691,2.272469828312751e-06,0.118647001683712,0.0006143123609945178,0.011491664685308933
1889.0,0.13271470367908478,0.18096859753131866,0.12007870525121689,0.12705989181995392,0.07248707860708237,0.004960560239851475,0.09279544651508331,2.2793560674472246e-06,0.11719003319740295,0.0005641343886964023,0.011257166042923927
1890.0,0.12225619703531265,0.20050324499607086,0.13708138465881348,0.11785253882408142,0.06896720826625824,0.004763472359627485,0.08986958116292953,2.0012471395602915e-06,0.12991750240325928,0.0005806629778817296,0.01227718684822321
1891.0,0.13838201761245728,0.18308758735656738,0.13589724898338318,0.11469193547964096,0.075973279774189,0.005493467207998037,0.09886704385280609,1.9375856936676428e-06,0.1305112987756729,0.0005415913183242083,0.011796083301305771
1892.0,0.12995150685310364,0.17386165261268616,0.14020894467830658,0.12600579857826233,0.06891383230686188,0.004636140074580908,0.09477829188108444,2.066469960482209e-06,0.12621575593948364,0.0006289821467362344,0.010613047517836094
1893.0,0.10580884665250778,0.1701541692018509,0.12476251274347305,0.13143497705459595,0.07125404477119446,0.004261425230652094,0.08596538752317429,2.114356675519957e-06,0.12661437690258026,0.0005299865733832121,0.012281985953450203
1894.0,0.10408931225538254,0.17551006376743317,0.14031396806240082,0.10499528795480728,0.0704299807548523,0.005110254976898432,0.10211844742298126,1.8860112049878808e-06,0.12039320170879364,0.0006017444538883865,0.011707570403814316
1895.0,0.1348658800125122,0.18771986663341522,0.1284487396478653,0.12850457429885864,0.07255411148071289,0.005300423130393028,0.1022830531001091,2.156774144168594e-06,0.12286324799060822,0.000672483176458627,0.011404651217162609
1896.0,0.12289391458034515,0.1728377640247345,0.12595736980438232,0.12314924597740173,0.0673433393239975,0.00484387157484889,0.07585428655147552,1.8984002281285939e-06,0.12639972567558289,0.0005872630281373858,0.01109073031693697
1897.0,0.11897044628858566,0.189043790102005,0.11520493775606155,0.11967029422521591,0.07303924113512039,0.004942857660353184,0.08608396351337433,2.1371736238506855e-06,0.11157664656639099,0.0006178288022056222,0.011967948637902737
1898.0,0.1241115853190422,0.18697775900363922,0.13349519670009613,0.12418508529663086,0.06765558570623398,0.004737402778118849,0.08477821946144104,2.035201760008931e-06,0.11836443096399307,0.0005729831755161285,0.010951431468129158
1899.0,0.10503984242677689,0.18012678623199463,0.1537168174982071,0.12471906840801239,0.07368208467960358,0.004359634127467871,0.0862448588013649,1.9790588794421637e-06,0.112169548869133,0.0006067899521440268,0.01063920184969902
1900.0,0.12583990395069122,0.17871014773845673,0.12402559071779251,0.10765335708856583,0.07491090148687363,0.004997722804546356,0.09902957081794739,1.929823156388011e-06,0.12721402943134308,0.0005964589072391391,0.011653569526970387
1901.0,0.1118222028017044,0.1651305854320526,0.13583990931510925,0.1175680011510849,0.06772952526807785,0.004478313494473696,0.09029857069253922,2.064685759251006e-06,0.11673019081354141,0.0005475448560900986,0.010384730994701385
1902.0,0.13856279850006104,0.18020939826965332,0.13861435651779175,0.09744670242071152,0.07104258984327316,0.004935548175126314,0.09479451924562454,1.9090120986220427e-06,0.12503860890865326,0.000572789111174643,0.01172003522515297
1903.0,0.1335616409778595,0.19529861211776733,0.12497375905513763,0.12099495530128479,0.06912490725517273,0.004682761151343584,0.08656933903694153,1.568227048664994e-06,0.10690930485725403,0.0006221078801900148,0.01151688490062952
1904.0,0.12985794246196747,0.17476655542850494,0.1458112597465515,0.12313304841518402,0.06740836054086685,0.005201375111937523,0.08042095601558685,1.8979815195052652e-06,0.12963871657848358,0.0006275922642089427,0.011788144707679749
1905.0,0.1396273672580719,0.1873287707567215,0.11994621157646179,0.11499354988336563,0.07441072911024094,0.004747206345200539,0.10295529663562775,1.9624926608230453e-06,0.12125629931688309,0.0005843142862431705,0.011922987177968025
1906.0,0.1327485740184784,0.18787617981433868,0.14675180613994598,0.12915284931659698,0.07035981863737106,0.004978591110557318,0.09393589943647385,1.898318942039623e-06,0.10897716134786606,0.0006714487681165338,0.010771844536066055
1907.0,0.11777700483798981,0.1873084455728531,0.11389496177434921,0.12910977005958557,0.0696440264582634,0.005244136322289705,0.09408395737409592,1.908999365696218e-06,0.1171281486749649,0.0005198019207455218,0.010328927077353
1908.0,0.11047079414129257,0.18032976984977722,0.13188008964061737,0.12696415185928345,0.06986144930124283,0.004893353674560785,0.10186560451984406,2.10061261896044e-06,0.11610457301139832,0.0006421854486688972,0.011783629655838013
1909.0,0.12888218462467194,0.1914685070514679,0.1261771321296692,0.133119598031044,0.06987462937831879,0.0054287356324493885,0.08112529665231705,2.1052317151770694e-06,0.13017189502716064,0.0006159322219900787,0.01069230679422617
1910.0,0.11387695372104645,0.17040394246578217,0.12972162663936615,0.11447680741548538,0.07020838558673859,0.004417357034981251,0.0887613445520401,1.931786982822814e-06,0.11846599727869034,0.0005587177001871169,0.012087894603610039
1911.0,0.13293932378292084,0.19343158602714539,0.12564906477928162,0.12244892120361328,0.06666812300682068,0.005032908171415329,0.09669763594865799,1.9461879219306866e-06,0.12727639079093933,0.0006501260795630515,0.01100931316614151
1912.0,0.13874664902687073,0.2062544822692871,0.12505733966827393,0.11151718348264694,0.07374066114425659,0.004959587007761002,0.09727828204631805,2.0248435248504393e-06,0.12869007885456085,0.0006151798879727721,0.013089172542095184
1913.0,0.12087182700634003,0.1765681803226471,0.12811216711997986,0.12078756093978882,0.07128550112247467,0.005690806545317173,0.08152015507221222,2.0202296582283452e-06,0.12191091477870941,0.0006501693860627711,0.012411846779286861
1914.0,0.1197776198387146,0.1929975152015686,0.14205367863178253,0.10873574018478394,0.0703115314245224,0.0046862466260790825,0.09954459965229034,1.89881507139944e-06,0.11773701012134552,0.0006424740422517061,0.010680591687560081
1915.0,0.11403260380029678,0.19593873620033264,0.13069260120391846,0.1371116191148758,0.07249392569065094,0.0049042413011193275,0.09045994281768799,2.3460097509087063e-06,0.11920417100191116,0.0007046123500913382,0.012463003396987915
1916.0,0.12275666743516922,0.169976606965065,0.12910236418247223,0.11558415740728378,0.06512081623077393,0.004429050255566835,0.08534714579582214,2.103814040310681e-06,0.12893903255462646,0.0006361232954077423,0.010888755321502686
1917.0,0.12934795022010803,0.20085395872592926,0.14534582197666168,0.11493511497974396,0.06408459693193436,0.005004833452403545,0.09564417600631714,2.1666664906661026e-06,0.12028905749320984,0.0005847253487445414,0.012185391038656235
1918.0,0.11988203227519989,0.1809299737215042,0.1255032867193222,0.10746359080076218,0.07253281772136688,0.004967091605067253,0.09304345399141312,2.043762378889369e-06,0.1251314878463745,0.0006670620641671121,0.012360884808003902
1919.0,0.12033890187740326,0.19067451357841492,0.12636631727218628,0.11877794563770294,0.06963517516851425,0.005016608163714409,0.10061070322990417,1.8919540707429405e-06,0.12093930691480637,0.0006268957513384521,0.012149777263402939
1920.0,0.13238966464996338,0.1834252029657364,0.12946787476539612,0.12185357511043549,0.07752738147974014,0.00493284547701478,0.08986109495162964,1.9767871890508104e-06,0.09264528751373291,0.0006026929477229714,0.011019440367817879
1921.0,0.12715323269367218,0.18882431089878082,0.11089514195919037,0.11625052988529205,0.07245394587516785,0.00459135789424181,0.08933676779270172,2.1474445475178072e-06,0.11808302253484726,0.0006370683549903333,0.01233762688934803
1922.0,0.1381615251302719,0.20914340019226074,0.13669151067733765,0.11587763577699661,0.07292591035366058,0.004415018949657679,0.09194152802228928,2.2581473331229063e-06,0.12073564529418945,0.0005166648188605905,0.01053460594266653
1923.0,0.1162116751074791,0.183394655585289,0.1369059830904007,0.11028246581554413,0.06886609643697739,0.005393703933805227,0.09866649657487869,1.9780964066740125e-06,0.12622100114822388,0.0005497981328517199,0.01189800538122654
1924.0,0.13583354651927948,0.1703978180885315,0.14195407927036285,0.11882330477237701,0.06584137678146362,0.004796186927706003,0.10206841677427292,2.0187846985209035e-06,0.1209268867969513,0.0006372452480718493,0.011598789133131504
1925.0,0.1220383569598198,0.19382673501968384,0.1228298619389534,0.10016579180955887,0.06561693549156189,0.00417904881760478,0.09814552217721939,2.1352582280087518e-06,0.10857287794351578,0.0006354975630529225,0.011744803749024868
1926.0,0.13538236916065216,0.19322684407234192,0.1298406422138214,0.11203837394714355,0.058165181428194046,0.004636197350919247,0.08541049063205719,2.216733037130325e-06,0.11217021942138672,0.0005990033387206495,0.0105141531676054
1927.0,0.11735955625772476,0.1737985759973526,0.1285211145877838,0.10065294802188873,0.06658826023340225,0.00576316611841321,0.08983182162046432,1.986851430046954e-06,0.11168109625577927,0.0005780888022854924,0.011738734319806099
1928.0,0.12757179141044617,0.16633886098861694,0.14056484401226044,0.1198679655790329,0.07347645610570908,0.00519909244030714,0.08899310231208801,1.994379545067204e-06,0.11203973740339279,0.0006072725518606603,0.010998162440955639
1929.0,0.12470527738332748,0.1815817803144455,0.1306486874818802,0.12437644600868225,0.06338635087013245,0.004274042788892984,0.08648224920034409,2.0496554498095065e-06,0.13784876465797424,0.0005423971451818943,0.011653232388198376
1930.0,0.13965682685375214,0.19146941602230072,0.13350951671600342,0.11989658325910568,0.0751124918460846,0.00625733332708478,0.08006954938173294,2.2385640932043316e-06,0.11360787600278854,0.00058202282525599,0.011615144088864326
1931.0,0.12057296931743622,0.17798839509487152,0.13069920241832733,0.11995616555213928,0.06891139596700668,0.004891986958682537,0.08679594844579697,2.037362946794019e-06,0.12770581245422363,0.0005677490844391286,0.010593938641250134
1932.0,0.1214514970779419,0.17644819617271423,0.12459726631641388,0.11341886967420578,0.08263387531042099,0.004803871735930443,0.08999878913164139,2.5072795324376784e-06,0.11446654796600342,0.0005866328137926757,0.012104752473533154
1933.0,0.12338130176067352,0.1989549845457077,0.1452871412038803,0.11542827636003494,0.07258567214012146,0.004860689397901297,0.08509031683206558,2.194020908063976e-06,0.11938522756099701,0.0006457514828070998,0.010892340913414955
1934.0,0.1223393902182579,0.18059268593788147,0.1229386031627655,0.1054094135761261,0.07564423233270645,0.004874164238572121,0.08813981711864471,2.2096032807894517e-06,0.12077904492616653,0.0006289012380875647,0.012039817869663239
1935.0,0.13545994460582733,0.17556096613407135,0.13699574768543243,0.11470732092857361,0.0678907111287117,0.004668070934712887,0.0785733312368393,1.990144710362074e-06,0.11742984503507614,0.0005292817368172109,0.011783642694354057
1936.0,0.13043196499347687,0.1938260793685913,0.14734195172786713,0.1255883425474167,0.07073656469583511,0.004883017390966415,0.08036292344331741,1.901193058984063e-06,0.12499292194843292,0.000599095830693841,0.011744625866413116
1937.0,0.12347248941659927,0.16805244982242584,0.14375141263008118,0.11750982701778412,0.0691036805510521,0.0053036571480333805,0.08944851160049438,2.0620309442165308e-06,0.10686253756284714,0.0006522205658257008,0.010586700402200222
1938.0,0.12532466650009155,0.18424464762210846,0.12589488923549652,0.10720124840736389,0.07247178256511688,0.005021646618843079,0.08891844004392624,2.3014545149635524e-06,0.1300460249185562,0.0005612517707049847,0.011682497337460518
1939.0,0.136224627494812,0.18057267367839813,0.1272369921207428,0.11736813187599182,0.07560936361551285,0.005551097448915243,0.08206380903720856,2.1401058347692015e-06,0.1081133484840393,0.0006260515074245632,0.010920253582298756
1940.0,0.13352139294147491,0.1956424117088318,0.11950118839740753,0.11898872256278992,0.07360013574361801,0.005070410203188658,0.09152334183454514,1.972731752175605e-06,0.10848712921142578,0.0005957297398708761,0.01047008577734232
1941.0,0.13880881667137146,0.18165619671344757,0.13557060062885284,0.10860888659954071,0.07863172888755798,0.004274629522114992,0.07163126021623611,2.156881464543403e-06,0.11747714877128601,0.0005580623401328921,0.01310562901198864
1942.0,0.11566291749477386,0.18685512244701385,0.1358766108751297,0.1105886846780777,0.0713750496506691,0.004942476283758879,0.09295126795768738,2.089753024847596e-06,0.11853983253240585,0.0005202406318858266,0.012074509635567665
1943.0,0.13005942106246948,0.18192178010940552,0.1455739289522171,0.1288173347711563,0.06129010394215584,0.005515906494110823,0.08518276363611221,2.2312565306492615e-06,0.12333983927965164,0.0006384336156770587,0.011082046665251255
1944.0,0.11366543173789978,0.18657608330249786,0.1444658488035202,0.1202254369854927,0.07241590321063995,0.00530199846252799,0.08579181134700775,1.9749793409573613e-06,0.11823395639657974,0.0005981987924315035,0.012480538338422775
1945.0,0.12719666957855225,0.1732768416404724,0.14495915174484253,0.12013458460569382,0.07104577869176865,0.004933066200464964,0.09617647528648376,2.132754389094771e-06,0.10990643501281738,0.0005607205675914884,0.011925453320145607
1946.0,0.13419227302074432,0.18975281715393066,0.11714538931846619,0.10564069449901581,0.0738699659705162,0.005510005168616772,0.08806110918521881,2.059521420960664e-06,0.11236447095870972,0.0005704130744561553,0.013085677288472652
1947.0,0.14201557636260986,0.17310716211795807,0.13180601596832275,0.12345892935991287,0.06583625078201294,0.005254461895674467,0.08772757649421692,2.0909033082716633e-06,0.11842204630374908,0.0006092565599828959,0.012623153626918793
1948.0,0.11848367750644684,0.1728086769580841,0.14325684309005737,0.10959097743034363,0.07264506816864014,0.004715861286967993,0.08266974240541458,2.1795951852254802e-06,0.13121747970581055,0.0006050253286957741,0.011113434098660946
1949.0,0.12595327198505402,0.19890643656253815,0.13812725245952606,0.1274062991142273,0.0759240984916687,0.004714368376880884,0.09178051352500916,2.108978833348374e-06,0.12572716176509857,0.0005371527513489127,0.012064439244568348
1950.0,0.12631100416183472,0.16913463175296783,0.13515235483646393,0.11815454065799713,0.06460926681756973,0.004387727007269859,0.07901915907859802,2.2747094590158667e-06,0.11840736120939255,0.0006467108614742756,0.011678055860102177
1951.0,0.11388527601957321,0.19060486555099487,0.13498562574386597,0.1124688908457756,0.06845615059137344,0.004770468454807997,0.0862051472067833,2.021363798121456e-06,0.13833104074001312,0.000635555712506175,0.012616129592061043
1952.0,0.1328059732913971,0.18424545228481293,0.13644303381443024,0.11415066570043564,0.07425866276025772,0.004849509801715612,0.07765646278858185,1.857729102994199e-06,0.11825110018253326,0.0006557682063430548,0.011342204175889492
1953.0,0.12661781907081604,0.16556739807128906,0.13773486018180847,0.1059877946972847,0.06842311471700668,0.004480970092117786,0.08126731216907501,2.0229272195138037e-06,0.1256343275308609,0.0006559564499184489,0.011548497714102268
1954.0,0.12367720901966095,0.17827455699443817,0.1250055581331253,0.12130209058523178,0.07063503563404083,0.004878620151430368,0.08741903305053711,2.3235372736962745e-06,0.1279880553483963,0.0006523514748550951,0.011825847439467907
1955.0,0.13618677854537964,0.1827310025691986,0.13620567321777344,0.11380131542682648,0.06755060702562332,0.004371470306068659,0.07862529158592224,2.458313474562601e-06,0.11528460681438446,0.0006506804493255913,0.010637751780450344
1956.0,0.12673957645893097,0.1684548258781433,0.13786441087722778,0.11369472742080688,0.07153978943824768,0.004982330836355686,0.08052407205104828,2.151911985492916e-06,0.11393474787473679,0.0005827556597068906,0.01266661286354065
1957.0,0.1271413266658783,0.2071094810962677,0.12358709424734116,0.12471942603588104,0.07899502664804459,0.004895713180303574,0.08679705113172531,2.3333138869929826e-06,0.11911838501691818,0.0006877927808091044,0.012220381759107113
1958.0,0.1216803640127182,0.17304149270057678,0.14605672657489777,0.12092121690511703,0.07518966495990753,0.004949437454342842,0.08584531396627426,2.150876298401272e-06,0.11551187932491302,0.0005439994856715202,0.010722972452640533
1959.0,0.13131892681121826,0.1824822872877121,0.14351975917816162,0.1060374528169632,0.0722547322511673,0.005248654168099165,0.07137802988290787,2.3012159999780124e-06,0.12000863254070282,0.0006465783808380365,0.01372319646179676
1960.0,0.13467895984649658,0.17273245751857758,0.14089079201221466,0.10919875651597977,0.07031915336847305,0.004852375481277704,0.08532599359750748,2.0491388568188995e-06,0.12491103261709213,0.0006636286270804703,0.01212887093424797
1961.0,0.12353960424661636,0.17645610868930817,0.1387515515089035,0.11584333330392838,0.06878213584423065,0.004692658316344023,0.08396171033382416,2.2987574084254447e-06,0.1112578958272934,0.0005541674909181893,0.012840771116316319
1962.0,0.1346159726381302,0.1916201412677765,0.12826399505138397,0.10981381684541702,0.07183776050806046,0.004616475664079189,0.08297355473041534,2.423904106763075e-06,0.11957883089780807,0.0006384933367371559,0.013065065257251263
1963.0,0.13327175378799438,0.17099474370479584,0.14564119279384613,0.12176793813705444,0.06953482329845428,0.004951557610183954,0.0886853039264679,2.265106331833522e-06,0.12102016806602478,0.0006628077826462686,0.01291740033775568
1964.0,0.13656023144721985,0.18492349982261658,0.13304458558559418,0.13401569426059723,0.06310484558343887,0.004940064158290625,0.08846218883991241,2.172084805351915e-06,0.12186645716428757,0.0006215343018993735,0.010845912620425224
1965.0,0.14549051225185394,0.16420716047286987,0.1446780413389206,0.11264236271381378,0.06977106630802155,0.00480507081374526,0.08734596520662308,2.003419922402827e-06,0.11586218327283859,0.0006457652198150754,0.011214777827262878
1966.0,0.14144356548786163,0.17578132450580597,0.12787824869155884,0.10851862281560898,0.07614098489284515,0.005503818858414888,0.08505462855100632,1.955068000825122e-06,0.11426526308059692,0.00063026585849002,0.010686835274100304
1967.0,0.1315392106771469,0.16742399334907532,0.1536276787519455,0.1313066929578781,0.07903403788805008,0.004798497073352337,0.08785014599561691,2.2700135104969377e-06,0.11091058701276779,0.0006204555975273252,0.012378615327179432
1968.0,0.12890511751174927,0.18807394802570343,0.144277423620224,0.10430841892957687,0.06941461563110352,0.00431598536670208,0.09129570424556732,2.253230150017771e-06,0.12792111933231354,0.0006528049125336111,0.011731384322047234
1969.0,0.12151782959699631,0.17818176746368408,0.13443896174430847,0.12089117616415024,0.07037464529275894,0.004582894500344992,0.08505230396986008,1.9893404896720313e-06,0.11523713916540146,0.0006317234947346151,0.012257825583219528
1970.0,0.12535536289215088,0.18357965350151062,0.13964571058750153,0.11688199639320374,0.07436740398406982,0.004389031790196896,0.08152845501899719,2.2873120997246588e-06,0.11143461614847183,0.000597391976043582,0.013117076829075813
1971.0,0.13230469822883606,0.16224752366542816,0.12285079061985016,0.10672374069690704,0.07267021387815475,0.00451932055875659,0.0814468115568161,1.9006380398423062e-06,0.11304695159196854,0.0005863385158590972,0.012475195340812206
1972.0,0.12711521983146667,0.167467400431633,0.13301408290863037,0.11697626858949661,0.07760176062583923,0.005205424502491951,0.08909116685390472,2.2930241811991436e-06,0.12477651238441467,0.0006891181110404432,0.013344154693186283
1973.0,0.12845784425735474,0.17858630418777466,0.14097966253757477,0.12228210270404816,0.06631739437580109,0.004403034225106239,0.0800342708826065,2.3068496375344694e-06,0.12785589694976807,0.0006416079122573137,0.011342821642756462
1974.0,0.13901570439338684,0.19612360000610352,0.1621444672346115,0.10360627621412277,0.07678385823965073,0.004883978981524706,0.07961820065975189,2.244186134703341e-06,0.11202444136142731,0.0006145312800072134,0.012748214416205883
1975.0,0.1301981508731842,0.17644593119621277,0.1391991674900055,0.11294150352478027,0.07104311883449554,0.005336545407772064,0.07270487397909164,2.2549716049979907e-06,0.12067534774541855,0.0005597910494543612,0.01250312477350235
1976.0,0.12074780464172363,0.20483985543251038,0.12787498533725739,0.13054688274860382,0.07812914252281189,0.005662573501467705,0.08392597734928131,2.1286878109094687e-06,0.10176163166761398,0.0005956910317763686,0.01161511056125164
1977.0,0.14035767316818237,0.1838984340429306,0.12979097664356232,0.1232120469212532,0.08423817157745361,0.004795153625309467,0.08302287757396698,2.138070613000309e-06,0.12439826875925064,0.0006586709059774876,0.012650648131966591
1978.0,0.14265742897987366,0.19018293917179108,0.1537909209728241,0.1198100745677948,0.07367205619812012,0.005238690879195929,0.07835966348648071,2.382894535912783e-06,0.12151196599006653,0.0005732495919801295,0.01313056144863367
1979.0,0.12532539665699005,0.17582650482654572,0.14711503684520721,0.12421178817749023,0.07433728873729706,0.004672744777053595,0.0770929604768753,1.9917388272006065e-06,0.12707370519638062,0.0006628454430028796,0.010487484745681286
1980.0,0.12652252614498138,0.1913061887025833,0.13368214666843414,0.11484438180923462,0.06834530830383301,0.004551868885755539,0.0765867754817009,2.0530756046355236e-06,0.11904427409172058,0.0007038837065920234,0.013433363288640976
1981.0,0.12387067079544067,0.19215860962867737,0.1300726681947708,0.12369593977928162,0.06700435280799866,0.004524026997387409,0.09087109565734863,2.1294761154422304e-06,0.12344919145107269,0.0006793998763896525,0.012455916032195091
1982.0,0.1381080597639084,0.19467793405056,0.13525353372097015,0.10940871387720108,0.0670739933848381,0.004867706447839737,0.08079905807971954,2.3481350126530742e-06,0.11895833164453506,0.000591239717323333,0.011832432821393013
1983.0,0.14038404822349548,0.17739573121070862,0.14006035029888153,0.11293639987707138,0.06674499064683914,0.0055212220177054405,0.07314172387123108,2.124671709680115e-06,0.11947141587734222,0.0007076664478518069,0.011988920159637928
1984.0,0.1245746910572052,0.19508211314678192,0.1254233717918396,0.11573953181505203,0.06896654516458511,0.005557731259614229,0.08051585406064987,2.0109421257075155e-06,0.11148814857006073,0.0006185609963722527,0.012797968462109566
1985.0,0.13941690325737,0.187862828373909,0.1246514618396759,0.11246901750564575,0.06505952030420303,0.004899587482213974,0.07338576763868332,2.315015763088013e-06,0.12125104665756226,0.0006348200840875506,0.010971393436193466
1986.0,0.13705700635910034,0.1861427277326584,0.13525953888893127,0.09762052446603775,0.07505891472101212,0.004391406662762165,0.08681656420230865,2.0404145288921427e-06,0.11219799518585205,0.0006102998740971088,0.01265979465097189
1987.0,0.12572288513183594,0.1742767095565796,0.12157601118087769,0.10548806935548782,0.065867118537426,0.004522094037383795,0.08527658134698868,2.131929477400263e-06,0.12449174374341965,0.0006351996562443674,0.013059096410870552
1988.0,0.13709360361099243,0.18991932272911072,0.14904984831809998,0.10813510417938232,0.06808491051197052,0.0042969174683094025,0.07200268656015396,2.419813426968176e-06,0.1225368082523346,0.0006932609830982983,0.011821992695331573
1989.0,0.1391839236021042,0.20062939822673798,0.13506565988063812,0.11398358643054962,0.07588376849889755,0.005156924482434988,0.08185848593711853,2.0083873550902354e-06,0.1299230456352234,0.0005663094343617558,0.012921926565468311
1990.0,0.12326423823833466,0.19043943285942078,0.11890582740306854,0.10635602474212646,0.07455502450466156,0.00511426106095314,0.09035643935203552,2.2444171463575913e-06,0.11448264867067337,0.0005567744374275208,0.013144474476575851
1991.0,0.1369384527206421,0.19123338162899017,0.1435442417860031,0.10681722313165665,0.07594757527112961,0.004703911021351814,0.0770953968167305,2.5958565856853966e-06,0.12274640798568726,0.0005813163588754833,0.012893008068203926
1992.0,0.12238801270723343,0.18786469101905823,0.14786061644554138,0.11630232632160187,0.07838124781847,0.004457913804799318,0.07723265886306763,2.3091192815627437e-06,0.1095719113945961,0.0005902908742427826,0.012453538365662098
1993.0,0.12440137565135956,0.19138742983341217,0.15195350348949432,0.12541799247264862,0.06685926765203476,0.004571698606014252,0.0797901526093483,2.0504858184722252e-06,0.11689604818820953,0.0006016285042278469,0.013247881084680557
1994.0,0.14859817922115326,0.1726786345243454,0.13278180360794067,0.1257762610912323,0.07183018326759338,0.003958422690629959,0.07938700169324875,2.335277258680435e-06,0.11626813560724258,0.0006731991306878626,0.013307829387485981
1995.0,0.12908153235912323,0.18061351776123047,0.1459077000617981,0.11022453755140305,0.06952489167451859,0.004552634432911873,0.08794204145669937,2.1548421500483528e-06,0.12514880299568176,0.0006926830974407494,0.012196590192615986
