time,k_ts,k_tl,k_mat,k_cat,k_s,kc_s,k_l,k_tlr,k_m,deg_mrna,deg_tlr 
1344.0,0.2694530785083771,0.26262372732162476,0.16298088431358337,0.28600433468818665,0.1543421894311905,0.006238096859306097,0.18559753894805908,3.1410420433530817e-06,0.25799402594566345,0.0011701490730047226,0.016811100766062737
1345.0,0.26944500207901,0.26276832818984985,0.16274921596050262,0.28606152534484863,0.15427735447883606,0.00625055143609643,0.18581895530223846,3.144413994959905e-06,0.25795111060142517,0.0011709756217896938,0.016819920390844345
1346.0,0.2694363296031952,0.2629137635231018,0.16251975297927856,0.2861180305480957,0.15421268343925476,0.006263005547225475,0.18604066967964172,3.147767074551666e-06,0.2579079866409302,0.0011717985616996884,0.016828661784529686
1347.0,0.2694271206855774,0.2630600333213806,0.16229252517223358,0.28617382049560547,0.15414820611476898,0.006275458727031946,0.18626265227794647,3.151100827381015e-06,0.25786468386650085,0.0011726177763193846,0.01683732308447361
1348.0,0.26941731572151184,0.2632071375846863,0.16206753253936768,0.28622889518737793,0.15408390760421753,0.006287911906838417,0.1864849179983139,3.1544157081953017e-06,0.2578212022781372,0.001173433498479426,0.016845906153321266
1349.0,0.2694069445133209,0.2633550763130188,0.16184480488300323,0.2862832248210907,0.1540197879076004,0.006300363689661026,0.18670740723609924,3.157711716994527e-06,0.25777754187583923,0.0011742454953491688,0.016854407265782356
1350.0,0.26939597725868225,0.2635038495063782,0.16162435710430145,0.28633686900138855,0.1539558619260788,0.00631281454116106,0.18693014979362488,3.1609886264050147e-06,0.25773370265960693,0.001175053883343935,0.016862832009792328
1351.0,0.2693844437599182,0.2636534571647644,0.16140621900558472,0.2863897681236267,0.15389211475849152,0.00632526446133852,0.18715308606624603,3.1642464364267653e-06,0.2576896846294403,0.0011758585460484028,0.016871174797415733
1352.0,0.2693723440170288,0.2638038992881775,0.16119040548801422,0.2864419221878052,0.15382857620716095,0.006337712984532118,0.1873762160539627,3.167485374433454e-06,0.25764551758766174,0.001176659483462572,0.01687944121658802
1353.0,0.26935964822769165,0.26395517587661743,0.16097693145275116,0.2864933907985687,0.1537652313709259,0.006350159645080566,0.1875995248556137,3.1707052130514057e-06,0.25760114192962646,0.001177456695586443,0.01688762754201889
1354.0,0.26934635639190674,0.26410725712776184,0.16076581180095673,0.2865441143512726,0.15370209515094757,0.006362604908645153,0.18782299757003784,3.17390595228062e-06,0.25755661725997925,0.0011782501824200153,0.016895735636353493
1355.0,0.26933249831199646,0.2642602026462555,0.16055706143379211,0.28659412264823914,0.15363915264606476,0.006375048775225878,0.1880466192960739,3.1770878194947727e-06,0.2575119435787201,0.0011790398275479674,0.016903765499591827
1356.0,0.2693180739879608,0.2644139230251312,0.1603507250547409,0.286643385887146,0.15357641875743866,0.006387489847838879,0.18827034533023834,3.1802508146938635e-06,0.2574670910835266,0.001179825747385621,0.016911717131733894
1357.0,0.2693030536174774,0.2645685076713562,0.1601467877626419,0.28669193387031555,0.15351390838623047,0.006399929523468018,0.18849420547485352,3.1833944831305416e-06,0.2574220597743988,0.0011806078255176544,0.016919590532779694
1358.0,0.26928746700286865,0.26472389698028564,0.1599452793598175,0.2867397367954254,0.1534515917301178,0.006412366405129433,0.18871814012527466,3.1865195069258334e-06,0.25737690925598145,0.0011813860619440675,0.016927387565374374
1359.0,0.26927128434181213,0.26488012075424194,0.1597462296485901,0.286786824464798,0.15338951349258423,0.006424800958484411,0.18894214928150177,3.189625431332388e-06,0.25733157992362976,0.0011821604566648602,0.016935106366872787
1360.0,0.26925450563430786,0.2650371491909027,0.15954963862895966,0.28683316707611084,0.15332764387130737,0.006437233183532953,0.18916621804237366,3.1927124837238807e-06,0.25728610157966614,0.0011829310096800327,0.016942746937274933
1361.0,0.2692371606826782,0.26519498229026794,0.1593555361032486,0.2868787944316864,0.15326599776744843,0.006449662148952484,0.18939033150672913,3.1957806641003117e-06,0.2572404742240906,0.001183697720989585,0.01695031300187111
1362.0,0.26921921968460083,0.26535364985466003,0.1591639369726181,0.2869236469268799,0.15320457518100739,0.006462088320404291,0.18961447477340698,3.1988297450880054e-06,0.2571946978569031,0.001184460474178195,0.016957800835371017
1363.0,0.26920071244239807,0.2655131220817566,0.15897484123706818,0.28696781396865845,0.15314339101314545,0.006474511697888374,0.18983863294124603,3.2018599540606374e-06,0.25714877247810364,0.0011852193856611848,0.016965212300419807
1364.0,0.26918160915374756,0.26567342877388,0.1587882936000824,0.28701120615005493,0.15308243036270142,0.006486931815743446,0.1900627762079239,3.2048712910182076e-06,0.25710269808769226,0.0011859744554385543,0.01697254739701748
1365.0,0.2691619396209717,0.2658345401287079,0.15860429406166077,0.2870538830757141,0.1530217081308365,0.00649934820830822,0.19028690457344055,3.207863755960716e-06,0.25705650448799133,0.0011867254506796598,0.016979806125164032
1366.0,0.26914167404174805,0.26599645614624023,0.15842284262180328,0.2870958149433136,0.15296120941638947,0.006511761341243982,0.19051098823547363,3.210837576261838e-06,0.25701016187667847,0.0011874726042151451,0.016986988484859467
1367.0,0.26912081241607666,0.26615914702415466,0.15824399888515472,0.2871370017528534,0.15290096402168274,0.006524170748889446,0.19073502719402313,3.2137922971742228e-06,0.25696370005607605,0.0011882156832143664,0.016994096338748932
1368.0,0.2690993547439575,0.26632267236709595,0.1580677330493927,0.2871774733066559,0.1528409719467163,0.006536575965583324,0.19095899164676666,3.2167283734452212e-06,0.2569170892238617,0.0011889549205079675,0.017001129686832428
1369.0,0.269077330827713,0.2664870023727417,0.1578940898180008,0.2872171700000763,0.15278120338916779,0.006548977456986904,0.19118286669254303,3.219645577701158e-06,0.2568703293800354,0.0011896900832653046,0.017008088529109955
1370.0,0.26905471086502075,0.2666521370410919,0.157723069190979,0.2872561514377594,0.15272170305252075,0.006561374757438898,0.19140665233135223,3.2225439099420328e-06,0.25682348012924194,0.0011904212879016995,0.017014971002936363
1371.0,0.2690315246582031,0.2668180763721466,0.15755468606948853,0.2872943580150604,0.15266244113445282,0.006573767866939306,0.1916303187608719,3.2254235975415213e-06,0.25677648186683655,0.0011911484180018306,0.01702178083360195
1372.0,0.26900774240493774,0.2669847905635834,0.15738897025585175,0.28733184933662415,0.15260343253612518,0.006586156319826841,0.191853865981102,3.2282846404996235e-06,0.2567293643951416,0.0011918715899810195,0.01702851615846157
1373.0,0.2689833641052246,0.2671523094177246,0.15722592175006866,0.2873685956001282,0.15254469215869904,0.006598540116101503,0.19207724928855896,3.231126811442664e-06,0.2566821277141571,0.0011925906874239445,0.01703517697751522
1374.0,0.2689583897590637,0.2673206329345703,0.15706555545330048,0.2874045670032501,0.15248620510101318,0.006610919255763292,0.19230049848556519,3.2339505651179934e-06,0.25663477182388306,0.0011933057103306055,0.0170417670160532
1375.0,0.26893284916877747,0.2674897313117981,0.15690790116786957,0.28743982315063477,0.15242797136306763,0.006623293273150921,0.1925235539674759,3.236755446778261e-06,0.25658729672431946,0.0011940166587010026,0.01704828068614006
1376.0,0.26890674233436584,0.26765963435173035,0.15675294399261475,0.28747430443763733,0.15237000584602356,0.006635662168264389,0.19274643063545227,3.239541911170818e-06,0.2565397024154663,0.0011947236489504576,0.01705472357571125
1377.0,0.2688800096511841,0.2678303122520447,0.1566007286310196,0.2875080704689026,0.15231230854988098,0.006648025941103697,0.19296909868717194,3.2423097309219884e-06,0.2564919888973236,0.0011954264482483268,0.01706109382212162
1378.0,0.26885271072387695,0.2680017948150635,0.1564512550830841,0.28754106163978577,0.1522548794746399,0.006660384126007557,0.1931915581226349,3.2450589060317725e-06,0.25644418597221375,0.0011961252894252539,0.01706739328801632
1379.0,0.26882481575012207,0.26817405223846436,0.1563045233488083,0.28757330775260925,0.1521977186203003,0.006672737188637257,0.19341377913951874,3.2477896638738457e-06,0.25639626383781433,0.0011968199396505952,0.0170736201107502
1380.0,0.26879632472991943,0.2683470845222473,0.15616056323051453,0.28760480880737305,0.15214084088802338,0.006685084197670221,0.1936357617378235,3.2505017770745326e-06,0.25634825229644775,0.0011975103989243507,0.017079776152968407
1381.0,0.26876726746559143,0.26852089166641235,0.15601937472820282,0.28763556480407715,0.15208423137664795,0.006697425618767738,0.19385747611522675,3.253195700381184e-06,0.2563001215457916,0.0011981969000771642,0.017085859552025795
1382.0,0.2687376141548157,0.2686954736709595,0.15588098764419556,0.28766554594039917,0.152027890086174,0.006709760520607233,0.19407892227172852,3.255870979046449e-06,0.25625190138816833,0.0011988792102783918,0.017091874033212662
1383.0,0.26870739459991455,0.26887083053588867,0.15574540197849274,0.2876947820186615,0.15197184681892395,0.00672208983451128,0.1943000853061676,3.2585280678176787e-06,0.2562035918235779,0.0011995573295280337,0.017097817733883858
1384.0,0.2686765789985657,0.26904696226119995,0.15561261773109436,0.28772327303886414,0.15191607177257538,0.006734412629157305,0.19452093541622162,3.2611667393211974e-06,0.2561551630496979,0.0012002313742414117,0.017103692516684532
1385.0,0.26864516735076904,0.2692238688468933,0.155482679605484,0.2877510190010071,0.15186059474945068,0.006746728904545307,0.19474148750305176,3.263786993557005e-06,0.2561066746711731,0.0012009012280032039,0.017109496518969536
1386.0,0.26861315965652466,0.26940155029296875,0.1553555577993393,0.28777799010276794,0.15180540084838867,0.006759038660675287,0.19496169686317444,3.2663890578987775e-06,0.25605806708335876,0.0012015670072287321,0.017115231603384018
1387.0,0.2685805857181549,0.2695799767971039,0.1552312970161438,0.2878042161464691,0.15175049006938934,0.006771341431885958,0.19518157839775085,3.2689729323465144e-06,0.25600937008857727,0.0012022284790873528,0.017120899632573128
1388.0,0.2685474455356598,0.2697591781616211,0.15510988235473633,0.2878296971321106,0.1516958624124527,0.006783637683838606,0.19540110230445862,3.271538616900216e-06,0.255960613489151,0.0012028858764097095,0.017126496881246567
1389.0,0.26851367950439453,0.269939124584198,0.15499134361743927,0.28785440325737,0.15164154767990112,0.006795926485210657,0.19562025368213654,3.2740863389335573e-06,0.2559117376804352,0.0012035390827804804,0.017132028937339783
1390.0,0.2684793472290039,0.270119845867157,0.15487568080425262,0.2878783643245697,0.15158751606941223,0.006808208301663399,0.1958390325307846,3.2766156436991878e-06,0.2558628022670746,0.0012041880981996655,0.017137492075562477
1391.0,0.2684444487094879,0.27030128240585327,0.1547628939151764,0.28790155053138733,0.15153378248214722,0.0068204826675355434,0.19605742394924164,3.2791269859444583e-06,0.2558137774467468,0.001204832922667265,0.0171428881585598
1392.0,0.26840895414352417,0.27048352360725403,0.15465301275253296,0.28792399168014526,0.15148033201694489,0.006832749582827091,0.19627539813518524,3.2816203656693688e-06,0.2557646930217743,0.0012054735561832786,0.017148219048976898
1393.0,0.26837286353111267,0.2706664800643921,0.15454603731632233,0.2879456877708435,0.15142719447612762,0.006845009047538042,0.19649295508861542,3.2840957828739192e-06,0.2557155191898346,0.0012061098823323846,0.017153482884168625
1394.0,0.2683362066745758,0.27085018157958984,0.1544419825077057,0.28796660900115967,0.15137436985969543,0.006857260596007109,0.19671009480953217,3.2865532375581097e-06,0.2556662857532501,0.0012067421339452267,0.01715867966413498
1395.0,0.2682989835739136,0.2710346281528473,0.15434083342552185,0.28798675537109375,0.15132184326648712,0.006869503762573004,0.1969267874956131,3.2889929570956156e-06,0.2556169629096985,0.0012073700781911612,0.01716381311416626
1396.0,0.2682611644268036,0.27121981978416443,0.1542426347732544,0.28800615668296814,0.15126961469650269,0.006881739478558302,0.19714301824569702,3.2914147141127614e-06,0.2555675804615021,0.0012079939479008317,0.017168881371617317
1397.0,0.26822274923324585,0.27140575647354126,0.15414735674858093,0.28802478313446045,0.15121768414974213,0.006893966346979141,0.19735878705978394,3.2938187359832227e-06,0.2555181086063385,0.0012086135102435946,0.01717388443648815
1398.0,0.26818376779556274,0.2715924084186554,0.15405502915382385,0.28804266452789307,0.15116608142852783,0.006906185299158096,0.19757407903671265,3.2962050227069994e-06,0.25546860694885254,0.00120922876521945,0.017178824171423912
1399.0,0.2681442201137543,0.2717798054218292,0.15396565198898315,0.288059800863266,0.15111477673053741,0.00691839586943388,0.19778887927532196,3.2985735742840916e-06,0.2554190158843994,0.0012098399456590414,0.0171837005764246
1400.0,0.26810407638549805,0.27196791768074036,0.15387924015522003,0.28807616233825684,0.15106379985809326,0.006930597126483917,0.19800317287445068,3.3009246180881746e-06,0.2553693950176239,0.0012104468187317252,0.01718851365149021
1401.0,0.26806336641311646,0.2721567749977112,0.15379579365253448,0.2880917489528656,0.15101312100887299,0.006942790001630783,0.19821695983409882,3.303257926745573e-06,0.2553196847438812,0.0012110493844375014,0.01719326339662075
1402.0,0.2680220603942871,0.2723463177680969,0.1537153124809265,0.2881065607070923,0.15096275508403778,0.00695497402921319,0.19843022525310516,3.3055737276299624e-06,0.25526994466781616,0.0012116478756070137,0.017197951674461365
1403.0,0.2679801881313324,0.27253660559654236,0.1536378115415573,0.2881206274032593,0.15091271698474884,0.006967148743569851,0.19864293932914734,3.307872248115018e-06,0.2552201449871063,0.0012122420594096184,0.017202578485012054
1404.0,0.2679377496242523,0.2727276086807251,0.15356329083442688,0.2881339490413666,0.15086299180984497,0.006979314144700766,0.19885511696338654,3.3101532608270645e-06,0.2551702857017517,0.0012128319358453155,0.01720714569091797
1405.0,0.2678947448730469,0.27291932702064514,0.1534917652606964,0.2881464660167694,0.15081357955932617,0.006991470232605934,0.19906672835350037,3.3124169931397773e-06,0.2551203668117523,0.0012134176213294268,0.01721164956688881
1406.0,0.2678511440753937,0.2731117606163025,0.1534232199192047,0.28815823793411255,0.15076449513435364,0.0070036170072853565,0.19927777349948883,3.314663217679481e-06,0.25507041811943054,0.0012139991158619523,0.017216095700860023
1407.0,0.2678069770336151,0.27330487966537476,0.15335768461227417,0.288169264793396,0.15071572363376617,0.0070157540030777454,0.19948823750019073,3.3168923891935265e-06,0.255020409822464,0.0012145763030275702,0.017220480367541313
1408.0,0.2677622437477112,0.2734987139701843,0.1532951444387436,0.28817951679229736,0.15066727995872498,0.007027881219983101,0.19969812035560608,3.3191042803082382e-06,0.25497037172317505,0.0012151491828262806,0.017224807292222977
1409.0,0.2677169442176819,0.2736932635307312,0.15323561429977417,0.28818899393081665,0.15061916410923004,0.007039998192340136,0.19990739226341248,3.3212991183972917e-06,0.25492027401924133,0.001215717988088727,0.017229074612259865
1410.0,0.26767104864120483,0.273888498544693,0.1531790941953659,0.28819769620895386,0.15057136118412018,0.007052105385810137,0.20011603832244873,3.323476903460687e-06,0.25487014651298523,0.001216282369568944,0.017233284190297127
1411.0,0.2676246166229248,0.2740844190120697,0.1531255841255188,0.28820565342903137,0.15052388608455658,0.00706420186907053,0.20032407343387604,3.325637635498424e-06,0.25481998920440674,0.001216842676512897,0.017237436026334763
1412.0,0.2675776183605194,0.27428102493286133,0.15307508409023285,0.2882128357887268,0.15047675371170044,0.00707628857344389,0.2005314826965332,3.3277815418841783e-06,0.25476977229118347,0.0012173985596746206,0.01724153198301792
1413.0,0.26753002405166626,0.27447831630706787,0.15302760899066925,0.28821927309036255,0.15042993426322937,0.007088364567607641,0.20073823630809784,3.3299083952442743e-06,0.2547195553779602,0.0012179503683000803,0.017245570197701454
1414.0,0.26748189330101013,0.27467629313468933,0.152983158826828,0.2882249057292938,0.15038344264030457,0.007100429851561785,0.20094433426856995,3.332018650326063e-06,0.25466927886009216,0.0012184977531433105,0.01724955253303051
1415.0,0.26743316650390625,0.2748749554157257,0.1529417186975479,0.2882297933101654,0.15033729374408722,0.007112483959645033,0.20114977657794952,3.3341120797558688e-06,0.25461897253990173,0.0012190410634502769,0.01725347898900509
1416.0,0.2673839032649994,0.275074303150177,0.15290330350399017,0.2882339358329773,0.15029145777225494,0.00712452782317996,0.20135453343391418,3.336188683533692e-06,0.2545686662197113,0.0012195800663903356,0.01725735142827034
1417.0,0.26733407378196716,0.2752743065357208,0.15286792814731598,0.2882372736930847,0.15024596452713013,0.007136560045182705,0.20155861973762512,3.3382486890332075e-06,0.2545183002948761,0.0012201147619634867,0.017261167988181114
1418.0,0.26728367805480957,0.27547499537467957,0.15283556282520294,0.28823986649513245,0.15020081400871277,0.007148581091314554,0.20176199078559875,3.3402923236280913e-06,0.2544679343700409,0.001220645266585052,0.01726493239402771
1419.0,0.267232745885849,0.27567633986473083,0.15280623733997345,0.2882417142391205,0.15015597641468048,0.007160591427236795,0.20196467638015747,3.3423193599446677e-06,0.2544175386428833,0.0012211715802550316,0.017268642783164978
1420.0,0.2671812176704407,0.27587834000587463,0.15277992188930511,0.28824275732040405,0.15011148154735565,0.007172589655965567,0.20216664671897888,3.344330025356612e-06,0.2543671131134033,0.0012216937029734254,0.01727229915559292
1421.0,0.26712918281555176,0.27608099579811096,0.15275664627552032,0.28824305534362793,0.15006732940673828,0.007184576243162155,0.2023678869009018,3.3463243198639248e-06,0.25431668758392334,0.0012222115183249116,0.01727590523660183
1422.0,0.2670765519142151,0.2762843370437622,0.15273639559745789,0.2882425785064697,0.15002349019050598,0.007196551654487848,0.2025684118270874,3.348302470840281e-06,0.25426623225212097,0.0012227250263094902,0.017279459163546562
1423.0,0.26702338457107544,0.2764883041381836,0.1527191698551178,0.28824135661125183,0.14998000860214233,0.007208514492958784,0.20276817679405212,3.350264250912005e-06,0.2542157471179962,0.0012232344597578049,0.017282962799072266
1424.0,0.2669696509838104,0.2766928970813751,0.15270496904850006,0.28823933005332947,0.14993685483932495,0.007220465689897537,0.20296721160411835,3.352209887452773e-06,0.25416526198387146,0.001223739585839212,0.01728641428053379
1425.0,0.26691538095474243,0.27689817547798157,0.15269379317760468,0.2882365882396698,0.14989402890205383,0.00723240477964282,0.2031654715538025,3.3541396078362595e-06,0.2541147768497467,0.0012242405209690332,0.017289817333221436
1426.0,0.26686057448387146,0.27710404992103577,0.15268564224243164,0.28823304176330566,0.14985156059265137,0.007244331296533346,0.20336297154426575,3.3560531846887898e-06,0.25406426191329956,0.0012247372651472688,0.01729317009449005
1427.0,0.2668052017688751,0.2773106098175049,0.15268050134181976,0.28822875022888184,0.14980942010879517,0.007256245706230402,0.20355969667434692,3.357950845384039e-06,0.2540137469768524,0.0012252297019585967,0.017296474426984787
1428.0,0.2667492926120758,0.27751776576042175,0.15267838537693024,0.2882236838340759,0.14976760745048523,0.007268147077411413,0.20375563204288483,3.3598328172956826e-06,0.2539632320404053,0.0012257179478183389,0.017299730330705643
1429.0,0.2666928470134735,0.27772554755210876,0.15267929434776306,0.28821784257888794,0.14972613751888275,0.007280036341398954,0.20395077764987946,3.3616988730500452e-06,0.25391271710395813,0.001226202119141817,0.017302939668297768
1430.0,0.26663583517074585,0.2779339551925659,0.15268319845199585,0.28821125626564026,0.14968501031398773,0.007291912566870451,0.20414511859416962,3.3635492400208022e-06,0.253862202167511,0.0012266819830983877,0.017306100577116013
1431.0,0.2665783166885376,0.2781429886817932,0.1526901125907898,0.2882038950920105,0.14964422583580017,0.007303775753825903,0.2043386548757553,3.365384145581629e-06,0.25381165742874146,0.0012271576561033726,0.017309216782450676
1432.0,0.266520231962204,0.27835264801979065,0.1527000367641449,0.28819575905799866,0.14960378408432007,0.00731562590226531,0.20453137159347534,3.3672033623588504e-06,0.2537611424922943,0.0012276292545720935,0.01731228642165661
1433.0,0.2664616107940674,0.27856290340423584,0.15271297097206116,0.2881868779659271,0.14956367015838623,0.007327462546527386,0.20472325384616852,3.3690071177261416e-06,0.25371062755584717,0.0012280965456739068,0.01731530949473381
1434.0,0.2664024829864502,0.27877378463745117,0.1527288854122162,0.2881772220134735,0.14952389895915985,0.0073392861522734165,0.20491430163383484,3.370795639057178e-06,0.25366008281707764,0.0012285596458241343,0.01731828972697258
1435.0,0.26634278893470764,0.27898523211479187,0.15274780988693237,0.2881668210029602,0.14948447048664093,0.007351096253842115,0.2051045149564743,3.3725686989782844e-06,0.2536095678806305,0.001229018671438098,0.017321225255727768
1436.0,0.2662825882434845,0.2791973054409027,0.15276971459388733,0.2881556451320648,0.14944536983966827,0.007362892851233482,0.20529387891292572,3.374326524863136e-06,0.25355908274650574,0.0012294735061004758,0.017324117943644524
1437.0,0.2662218511104584,0.2794099748134613,0.15279459953308105,0.28814369440078735,0.14940662682056427,0.00737467547878623,0.2054823786020279,3.3760693440854084e-06,0.2535085678100586,0.0012299241498112679,0.017326969653367996
1438.0,0.26616060733795166,0.27962324023246765,0.15282246470451355,0.2881309986114502,0.14936821162700653,0.007386444136500359,0.20567001402378082,3.3777971566451015e-06,0.25345808267593384,0.001230370718985796,0.017329776659607887
1439.0,0.2660987973213196,0.27983707189559937,0.15285329520702362,0.28811752796173096,0.14933013916015625,0.007398199290037155,0.20585677027702332,3.37950973516854e-06,0.25340762734413147,0.0012308130972087383,0.017332542687654495
1440.0,0.2660365104675293,0.28005149960517883,0.15288710594177246,0.288103312253952,0.14929240942001343,0.007409940008074045,0.20604266226291656,3.38120776177675e-06,0.2533571422100067,0.001231251284480095,0.01733526773750782
1441.0,0.26597365736961365,0.28026649355888367,0.15292386710643768,0.288088321685791,0.14925502240657806,0.007421666290611029,0.20622766017913818,3.3828907817223808e-06,0.25330671668052673,0.0012316853972151875,0.01733795367181301
1442.0,0.2659103274345398,0.28048208355903625,0.1529635787010193,0.2880725860595703,0.14921796321868896,0.007433378603309393,0.20641174912452698,3.3845590223791078e-06,0.25325629115104675,0.0012321154354140162,0.01734060049057007
1443.0,0.26584646105766296,0.2806982398033142,0.15300624072551727,0.28805607557296753,0.14918124675750732,0.007445076014846563,0.20659495890140533,3.3862127111206064e-06,0.2532058656215668,0.0012325412826612592,0.017343206331133842
1444.0,0.26578208804130554,0.28091493248939514,0.15305183827877045,0.28803879022598267,0.14914487302303314,0.007456758990883827,0.20677724480628967,3.3878516205732012e-06,0.2531554698944092,0.0012329630553722382,0.017345774918794632
1445.0,0.26571720838546753,0.28113222122192383,0.1531003713607788,0.2880207896232605,0.14910884201526642,0.0074684275314211845,0.2069586217403412,3.3894764328579186e-06,0.253105103969574,0.0012333806371316314,0.017348306253552437
1446.0,0.26565179228782654,0.2813500463962555,0.15315182507038116,0.28800198435783386,0.14907313883304596,0.007480080705136061,0.20713907480239868,3.391086465853732e-06,0.25305476784706116,0.0012337942607700825,0.017350800335407257
1447.0,0.26558589935302734,0.2815684378147125,0.15320619940757751,0.2879824638366699,0.14903779327869415,0.007491718977689743,0.20731858909130096,3.392682401681668e-06,0.25300443172454834,0.0012342036934569478,0.017353259027004242
1448.0,0.26551949977874756,0.28178736567497253,0.15326347947120667,0.2879621684551239,0.14900276064872742,0.0075033423490822315,0.20749717950820923,3.3942642403417267e-06,0.2529541254043579,0.001234609168022871,0.017355680465698242
1449.0,0.2654525935649872,0.2820068299770355,0.15332365036010742,0.2879410982131958,0.14896808564662933,0.007514950353652239,0.2076748162508011,3.3958317544602323e-06,0.25290387868881226,0.0012350104516372085,0.017358068376779556
1450.0,0.2653851807117462,0.2822268307209015,0.15338671207427979,0.2879193127155304,0.14893373847007751,0.007526542991399765,0.20785151422023773,3.397385398784536e-06,0.2528536319732666,0.0012354077771306038,0.017360420897603035
1451.0,0.26531726121902466,0.2824473977088928,0.15345266461372375,0.2878967225551605,0.14889971911907196,0.00753812026232481,0.20802724361419678,3.398924945940962e-06,0.25280341506004333,0.0012358010280877352,0.017362739890813828
1452.0,0.2652488648891449,0.28266847133636475,0.15352147817611694,0.28787341713905334,0.14886604249477386,0.007549681700766087,0.20820201933383942,3.4004508506768616e-06,0.25275322794914246,0.0012361902045086026,0.017365025356411934
1453.0,0.26517999172210693,0.28289005160331726,0.15359315276145935,0.2878493368625641,0.14883270859718323,0.007561227306723595,0.20837582647800446,3.4019626582448836e-06,0.25270310044288635,0.001236575422808528,0.017367279157042503
1454.0,0.2651106119155884,0.28311219811439514,0.15366768836975098,0.28782451152801514,0.14879970252513885,0.007572757545858622,0.2085486650466919,3.4034610507660545e-06,0.25265297293663025,0.0012369565665721893,0.017369501292705536
1455.0,0.2650407552719116,0.2833348214626312,0.15374505519866943,0.2877989411354065,0.14876703917980194,0.007584271486848593,0.20872052013874054,3.404945800866699e-06,0.2526029050350189,0.0012373336357995868,0.01737169362604618
1456.0,0.2649703919887543,0.2835579812526703,0.15382526814937592,0.28777262568473816,0.1487347036600113,0.007595769129693508,0.2088913768529892,3.406417135920492e-06,0.25255286693573,0.001237706746906042,0.01737385429441929
1457.0,0.2648995518684387,0.28378161787986755,0.15390828251838684,0.28774553537368774,0.1487026959657669,0.007607250940054655,0.20906125009059906,3.407875055927434e-06,0.2525028586387634,0.0012380758998915553,0.01737598516047001
1458.0,0.26482826471328735,0.2840057909488678,0.1539941281080246,0.2877177298069,0.14867103099822998,0.007618716452270746,0.20923013985157013,3.409319560887525e-06,0.25245288014411926,0.0012384410947561264,0.01737808808684349
1459.0,0.2647564709186554,0.28423044085502625,0.1540827602148056,0.2876891493797302,0.14863969385623932,0.007630165200680494,0.20939800143241882,3.41075087817444e-06,0.2524029612541199,0.0012388023314997554,0.017380161210894585
1460.0,0.2646842300891876,0.2844555974006653,0.15417417883872986,0.28765982389450073,0.14860868453979492,0.007641597650945187,0.20956487953662872,3.412169235161855e-06,0.25235310196876526,0.0012391594937071204,0.01738220825791359
1461.0,0.26461151242256165,0.2846812307834625,0.15426836907863617,0.28762975335121155,0.1485780030488968,0.007653013337403536,0.20973072946071625,3.413574404476094e-06,0.25230324268341064,0.0012395128142088652,0.017384227365255356
1462.0,0.26453831791877747,0.28490737080574036,0.15436531603336334,0.28759893774986267,0.14854766428470612,0.007664412260055542,0.2098955512046814,3.4149668408645084e-06,0.2522534728050232,0.0012398621765896678,0.017386220395565033
1463.0,0.2644646465778351,0.285133957862854,0.15446503460407257,0.2875673770904541,0.1485176384449005,0.007675793953239918,0.21005935966968536,3.4163463169534225e-06,0.25220373272895813,0.0012402075808495283,0.01738818734884262
1464.0,0.2643905282020569,0.28536102175712585,0.15456748008728027,0.28753507137298584,0.14848794043064117,0.0076871588826179504,0.21022213995456696,3.4177130601165118e-06,0.25215402245521545,0.0012405490269884467,0.01739013008773327
1465.0,0.26431596279144287,0.2855885922908783,0.15467265248298645,0.2875020205974579,0.1484585851430893,0.007698506582528353,0.21038389205932617,3.4190672977274517e-06,0.25210437178611755,0.0012408866314217448,0.017392048612236977
1466.0,0.26424095034599304,0.28581658005714417,0.1547805368900299,0.2874682545661926,0.14842954277992249,0.007709837052971125,0.21054458618164062,3.4204088024125667e-06,0.25205478072166443,0.0012412203941494226,0.017393944784998894
1467.0,0.264165461063385,0.2860450744628906,0.15489113330841064,0.2874337136745453,0.14840082824230194,0.007721150293946266,0.2107042521238327,3.421738028919208e-06,0.2520052194595337,0.0012415501987561584,0.01739581674337387
1468.0,0.26408955454826355,0.2862739861011505,0.15500439703464508,0.28739845752716064,0.14837244153022766,0.00773244583979249,0.21086286008358002,3.423054977247375e-06,0.25195571780204773,0.0012418761616572738,0.017397668212652206
1469.0,0.2640131711959839,0.2865033745765686,0.1551203578710556,0.2873624563217163,0.14834436774253845,0.0077437241561710835,0.21102041006088257,3.424359420023393e-06,0.25190627574920654,0.001242198166437447,0.01739949733018875
1470.0,0.2639363706111908,0.2867331802845001,0.15523895621299744,0.2873257100582123,0.1483166217803955,0.007754984311759472,0.21117690205574036,3.4256520393682877e-06,0.25185689330101013,0.001242516445927322,0.017401305958628654
1471.0,0.2638591229915619,0.28696343302726746,0.15536022186279297,0.28728821873664856,0.14828918874263763,0.007766226772218943,0.21133233606815338,3.426932607908384e-06,0.2518075704574585,0.0012428308837115765,0.017403094097971916
1472.0,0.26378142833709717,0.2871941328048706,0.15548411011695862,0.28725001215934753,0.14826208353042603,0.007777451537549496,0.21148669719696045,3.4282011256436817e-06,0.25175827741622925,0.0012431414797902107,0.017404863610863686
